# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
1.6601562500e+02 1.2252710135e-14 4.6935758067e-15 7.5591343286e-15
1.6625976562e+02 1.2285832509e-14 4.6958213565e-15 7.5900111521e-15
1.6650390625e+02 1.2255288190e-14 4.6906496304e-15 7.5646385593e-15
1.6674804688e+02 1.2253248392e-14 4.6848510556e-15 7.5683973362e-15
1.6699218750e+02 1.2199700725e-14 4.6612055512e-15 7.5384951735e-15
1.6723632812e+02 1.2157310181e-14 4.6704905224e-15 7.4868196589e-15
1.6748046875e+02 1.2158964604e-14 4.6757250026e-15 7.4832396014e-15
1.6772460938e+02 1.2159274761e-14 4.6562274000e-15 7.5030473613e-15
1.6796875000e+02 1.2142356782e-14 4.6584744440e-15 7.4838823383e-15
1.6821289062e+02 1.2142119723e-14 4.6580782021e-15 7.4840415210e-15
1.6845703125e+02 1.2156126368e-14 4.6513706774e-15 7.5047556908e-15
1.6870117188e+02 1.2164964751e-14 4.6540452016e-15 7.5109195491e-15
1.6894531250e+02 1.2192508449e-14 4.6605642921e-15 7.5319441572e-15
1.6918945312e+02 1.2155275264e-14 4.6584016326e-15 7.4968736316e-15
1.6943359375e+02 1.2113769092e-14 4.6463011259e-15 7.4674679658e-15
1.6967773438e+02 1.2089245501e-14 4.6417091226e-15 7.4475363786e-15
1.6992187500e+02 1.2080328960e-14 4.6341424765e-15 7.4461864832e-15
1.7016601562e+02 1.2062752634e-14 4.6357057433e-15 7.4270468906e-15
1.7041015625e+02 1.2035115660e-14 4.6205898298e-15 7.4145258300e-15
1.7065429688e+02 1.2064633784e-14 4.6164081051e-15 7.4482256791e-15
1.7089843750e+02 1.2043260603e-14 4.6244879175e-15 7.4187726857e-15
1.7114257812e+02 1.2023347561e-14 4.6214977107e-15 7.4018498500e-15
1.7138671875e+02 1.2020947336e-14 4.6186594668e-15 7.4022878690e-15
1.7163085938e+02 1.2038377132e-14 4.6279100395e-15 7.4104670929e-15
1.7187500000e+02 1.2039001991e-14 4.6185628505e-15 7.4204391407e-15
1.7211914062e+02 1.2040714087e-14 4.6168330878e-15 7.4238809989e-15
1.7236328125e+02 1.2019359890e-14 4.5946836787e-15 7.4246762114e-15
1.7260742188e+02 1.1994180258e-14 4.5799198791e-15 7.4142603789e-15
1.7285156250e+02 1.1974433319e-14 4.5924300333e-15 7.3820032854e-15
1.7309570312e+02 1.1994231178e-14 4.6000247838e-15 7.3942063944e-15
1.7333984375e+02 1.1991886621e-14 4.5984628480e-15 7.3934237729e-15
1.7358398438e+02 1.1983353933e-14 4.6096747687e-15 7.3736791640e-15
1.7382812500e+02 1.1956355534e-14 4.5918880459e-15 7.3644674883e-15
1.7407226562e+02 1.1941394798e-14 4.5914931956e-15 7.3499016022e-15
1.7431640625e+02 1.1961924403e-14 4.5854970937e-15 7.3764273093e-15
1.7456054688e+02 1.1969120208e-14 4.6002722510e-15 7.3688479571e-15
1.7480468750e+02 1.1944875677e-14 4.5979816741e-15 7.3468940032e-15
1.7504882812e+02 1.1944656061e-14 4.5819907508e-15 7.3626653103e-15
1.7529296875e+02 1.1964533756e-14 4.5816622653e-15 7.3828714910e-15
1.7553710938e+02 1.1947050882e-14 4.5696425997e-15 7.3774082820e-15
1.7578125000e+02 1.1927744945e-14 4.5750038573e-15 7.3527410881e-15
1.7602539062e+02 1.1901303292e-14 4.5646244499e-15 7.3366788416e-15
1.7626953125e+02 1.1929748162e-14 4.5658467469e-15 7.3639014148e-15
1.7651367188e+02 1.1984870053e-14 4.5828260071e-15 7.4020440454e-15
1.7675781250e+02 1.1984536209e-14 4.5874494670e-15 7.3970867423e-15
1.7700195312e+02 1.1930224824e-14 4.5632155880e-15 7.3670092358e-15
1.7724609375e+02 1.1928291121e-14 4.5641229622e-15 7.3641681593e-15
1.7749023438e+02 1.1935000108e-14 4.5899402778e-15 7.3450598306e-15
1.7773437500e+02 1.1958627606e-14 4.5996214648e-15 7.3590061417e-15
1.7797851562e+02 1.1957826530e-14 4.5831779039e-15 7.3746486256e-15
1.7822265625e+02 1.1956648147e-14 4.5843607710e-15 7.3722873758e-15
1.7846679688e+02 1.1967673929e-14 4.5918852381e-15 7.3757886906e-15
1.7871093750e+02 1.1971039872e-14 4.5817410654e-15 7.3892988068e-15
1.7895507812e+02 1.1945510408e-14 4.5860214025e-15 7.3594890054e-15
1.7919921875e+02 1.1937370822e-14 4.5900874718e-15 7.3472833501e-15
1.7944335938e+02 1.1917854835e-14 4.5909379734e-15 7.3269168621e-15
1.7968750000e+02 1.1915293120e-14 4.5834958333e-15 7.3317972868e-15
1.7993164062e+02 1.1928569497e-14 4.5713453259e-15 7.3572241711e-15
1.8017578125e+02 1.1947693219e-14 4.5683430148e-15 7.3793502039e-15
1.8041992188e+02 1.1983787742e-14 4.5882149838e-15 7.3955727584e-15
1.8066406250e+02 1.1988767395e-14 4.5875923974e-15 7.4011749973e-15
1.8090820312e+02 1.1973384979e-14 4.5753890567e-15 7.3979959219e-15
1.8115234375e+02 1.1926426671e-14 4.5691745983e-15 7.3572520726e-15
1.8139648438e+02 1.1909829431e-14 4.5726731966e-15 7.3371562349e-15
1.8164062500e+02 1.1942148575e-14 4.5675786491e-15 7.3745699263e-15
1.8188476562e+02 1.1929706580e-14 4.5606776907e-15 7.3690288889e-15
1.8212890625e+02 1.1943436588e-14 4.5791271253e-15 7.3643094623e-15
1.8237304688e+02 1.1962317237e-14 4.5944282839e-15 7.3678889531e-15
1.8261718750e+02 1.1938392888e-14 4.5847582600e-15 7.3536346280e-15
1.8286132812e+02 1.1932842904e-14 4.5776150085e-15 7.3552278952e-15
1.8310546875e+02 1.1901851875e-14 4.5730413614e-15 7.3288105133e-15
1.8334960938e+02 1.1907410322e-14 4.5721543185e-15 7.3352560031e-15
1.8359375000e+02 1.1907361731e-14 4.5597317056e-15 7.3476300255e-15
1.8383789062e+02 1.1929560524e-14 4.5611855762e-15 7.3683749480e-15
1.8408203125e+02 1.1933063933e-14 4.5721974752e-15 7.3608664577e-15
1.8432617188e+02 1.1957114919e-14 4.5787611669e-15 7.3783537523e-15
1.8457031250e+02 1.1953078172e-14 4.5794242710e-15 7.3736539006e-15
1.8481445312e+02 1.1916057673e-14 4.5570477918e-15 7.3590098808e-15
1.8505859375e+02 1.1927253875e-14 4.5505862492e-15 7.3766676254e-15
1.8530273438e+02 1.1929375074e-14 4.5585152429e-15 7.3708598313e-15
1.8554687500e+02 1.1901665491e-14 4.5513161607e-15 7.3503493299e-15
1.8579101562e+02 1.1922003325e-14 4.5673236325e-15 7.3546796921e-15
1.8603515625e+02 1.1908656601e-14 4.5626687055e-15 7.3459878955e-15
1.8627929688e+02 1.1926081797e-14 4.5712232960e-15 7.3548585011e-15
1.8652343750e+02 1.1918802914e-14 4.5671282592e-15 7.3516746543e-15
1.8676757812e+02 1.1865084224e-14 4.5631723401e-15 7.3019118840e-15
1.8701171875e+02 1.1912591457e-14 4.5741534338e-15 7.3384380233e-15
1.8725585938e+02 1.1927924228e-14 4.5748372700e-15 7.3530869579e-15
1.8750000000e+02 1.1941252602e-14 4.5639795813e-15 7.3772730206e-15
1.8774414062e+02 1.1926795087e-14 4.5623339773e-15 7.3644611097e-15
1.8798828125e+02 1.1953590530e-14 4.5600620949e-15 7.3935284350e-15
1.8823242188e+02 1.1903251394e-14 4.5523214150e-15 7.3509299789e-15
1.8847656250e+02 1.1932666850e-14 4.5779990846e-15 7.3546677651e-15
1.8872070312e+02 1.1967958592e-14 4.5704293716e-15 7.3975292207e-15
1.8896484375e+02 1.1954037558e-14 4.5768800503e-15 7.3771575076e-15
1.8920898438e+02 1.1904491501e-14 4.5631830167e-15 7.3413084845e-15
1.8945312500e+02 1.1908867487e-14 4.5558960716e-15 7.3529714158e-15
1.8969726562e+02 1.1924600555e-14 4.5730566713e-15 7.3515438836e-15
1.8994140625e+02 1.1927018300e-14 4.5660519256e-15 7.3609663748e-15
1.9018554688e+02 1.1912216315e-14 4.5768130136e-15 7.3354033018e-15
1.9042968750e+02 1.1942404292e-14 4.5865615896e-15 7.3558427028e-15
1.9067382812e+02 1.1957363329e-14 4.5830398476e-15 7.3743234815e-15
1.9091796875e+02 1.1939808955e-14 4.5881634604e-15 7.3516454943e-15
1.9116210938e+02 1.1910382246e-14 4.5769938022e-15 7.3333884440e-15
1.9140625000e+02 1.1888212780e-14 4.5799021589e-15 7.3083106215e-15
1.9165039062e+02 1.1901484639e-14 4.5724135165e-15 7.3290711222e-15
1.9189453125e+02 1.1881811619e-14 4.5715263235e-15 7.3102852958e-15
1.9213867188e+02 1.1880905433e-14 4.5561625042e-15 7.3247429284e-15
1.9238281250e+02 1.1938203092e-14 4.5704248756e-15 7.3677782165e-15
1.9262695312e+02 1.1953297580e-14 4.5759721636e-15 7.3773254166e-15
1.9287109375e+02 1.1916806149e-14 4.5627659845e-15 7.3540401642e-15
1.9311523438e+02 1.1891418900e-14 4.5556666481e-15 7.3357522516e-15
1.9335937500e+02 1.1874080696e-14 4.5469878362e-15 7.3270928596e-15
1.9360351562e+02 1.1844614438e-14 4.5385646962e-15 7.3060497420e-15
1.9384765625e+02 1.1921566871e-14 4.5530377192e-15 7.3685291513e-15
1.9409179688e+02 1.1924516723e-14 4.5660903459e-15 7.3584263773e-15
1.9433593750e+02 1.1914048159e-14 4.5775348318e-15 7.3365133274e-15
1.9458007812e+02 1.1935411298e-14 4.5763575997e-15 7.3590536985e-15
1.9482421875e+02 1.1931736182e-14 4.5682260078e-15 7.3635101738e-15
1.9506835938e+02 1.1931182278e-14 4.5578026698e-15 7.3733796083e-15
1.9531250000e+02 1.1944555983e-14 4.5686352930e-15 7.3759206899e-15
1.9555664062e+02 1.1942618904e-14 4.5710434334e-15 7.3715754709e-15
1.9580078125e+02 1.1953475894e-14 4.5790502689e-15 7.3744256249e-15
1.9604492188e+02 1.1939004568e-14 4.5614551079e-15 7.3775494600e-15
1.9628906250e+02 1.1905976708e-14 4.5677528735e-15 7.3382238342e-15
1.9653320312e+02 1.1898238598e-14 4.5683713405e-15 7.3298672575e-15
1.9677734375e+02 1.1917179487e-14 4.5695832204e-15 7.3475962664e-15
1.9702148438e+02 1.1939395425e-14 4.5611186610e-15 7.3782767640e-15
1.9726562500e+02 1.1953868001e-14 4.5749812636e-15 7.3788867376e-15
1.9750976562e+02 1.1923171750e-14 4.5605260510e-15 7.3626456986e-15
1.9775390625e+02 1.1933624348e-14 4.5669731158e-15 7.3666512318e-15
1.9799804688e+02 1.1925562952e-14 4.5716860358e-15 7.3538769165e-15
1.9824218750e+02 1.1931551075e-14 4.5564091682e-15 7.3751419064e-15
1.9848632812e+02 1.1963206282e-14 4.5803568549e-15 7.3828494267e-15
1.9873046875e+02 1.1930749507e-14 4.5549077039e-15 7.3758418033e-15
1.9897460938e+02 1.1906172157e-14 4.5617588279e-15 7.3444133289e-15
1.9921875000e+02 1.1869730665e-14 4.5704639102e-15 7.2992667551e-15
1.9946289062e+02 1.1908957722e-14 4.5756204333e-15 7.3333372889e-15
1.9970703125e+02 1.1926936981e-14 4.5456586923e-15 7.3812782890e-15
1.9995117188e+02 1.1903663920e-14 4.5604061810e-15 7.3432577392e-15
2.0019531250e+02 1.1878005332e-14 4.5645804039e-15 7.3134249279e-15
2.0043945312e+02 1.1890663963e-14 4.5516101202e-15 7.3390538428e-15
2.0068359375e+02 1.1896378543e-14 4.5486507591e-15 7.3477277838e-15
2.0092773438e+02 1.1921843296e-14 4.5627408894e-15 7.3591024071e-15
2.0117187500e+02 1.1921046963e-14 4.5503989249e-15 7.3706480377e-15
2.0141601562e+02 1.1900359774e-14 4.5305240048e-15 7.3698357689e-15
2.0166015625e+02 1.1917499090e-14 4.5429921064e-15 7.3745069836e-15
2.0190429688e+02 1.1889421831e-14 4.5395334663e-15 7.3498883649e-15
2.0214843750e+02 1.1906272848e-14 4.5600490773e-15 7.3462237712e-15
2.0239257812e+02 1.1896606302e-14 4.5785791294e-15 7.3180271727e-15
2.0263671875e+02 1.1896407039e-14 4.5671177522e-15 7.3292892865e-15
2.0288085938e+02 1.1884156740e-14 4.5550493108e-15 7.3291074297e-15
2.0312500000e+02 1.1899079635e-14 4.5633855958e-15 7.3356940396e-15
2.0336914062e+02 1.1901746236e-14 4.5616955559e-15 7.3400506800e-15
2.0361328125e+02 1.1942813065e-14 4.5843006494e-15 7.3585124154e-15
2.0385742188e+02 1.1923754120e-14 4.5771153239e-15 7.3466387965e-15
2.0410156250e+02 1.1922912556e-14 4.5698009524e-15 7.3531116041e-15
2.0434570312e+02 1.1884170616e-14 4.5579841893e-15 7.3261864264e-15
2.0458984375e+02 1.1887852301e-14 4.5639613260e-15 7.3238909751e-15
2.0483398438e+02 1.1922324257e-14 4.5746991635e-15 7.3476250933e-15
2.0507812500e+02 1.1909980331e-14 4.5860048183e-15 7.3239755131e-15
2.0532226562e+02 1.1858962376e-14 4.5620473326e-15 7.2969150432e-15
2.0556640625e+02 1.1899499066e-14 4.5791784805e-15 7.3203205852e-15
2.0581054688e+02 1.1923088205e-14 4.5675803548e-15 7.3555078500e-15
2.0605468750e+02 1.1891185857e-14 4.5542015798e-15 7.3369842776e-15
2.0629882812e+02 1.1878177635e-14 4.5597080518e-15 7.3184695834e-15
2.0654296875e+02 1.1873018613e-14 4.5531541981e-15 7.3198644149e-15
2.0678710938e+02 1.1896117478e-14 4.5723781422e-15 7.3237393362e-15
2.0703125000e+02 1.1884037928e-14 4.5721488639e-15 7.3118890636e-15
2.0727539062e+02 1.1888243884e-14 4.5653451865e-15 7.3228986971e-15
2.0751953125e+02 1.1895175585e-14 4.5686376509e-15 7.3265379338e-15
2.0776367188e+02 1.1884526922e-14 4.5680189525e-15 7.3165079691e-15
2.0800781250e+02 1.1894944778e-14 4.5740682425e-15 7.3208765353e-15
2.0825195312e+02 1.1909237207e-14 4.5700908036e-15 7.3391464035e-15
2.0849609375e+02 1.1904966384e-14 4.5603894321e-15 7.3445769515e-15
2.0874023438e+02 1.1883732148e-14 4.5549499555e-15 7.3287821923e-15
2.0898437500e+02 1.1907756697e-14 4.5676993516e-15 7.3400573451e-15
2.0922851562e+02 1.1922781868e-14 4.5806735929e-15 7.3421082756e-15
2.0947265625e+02 1.1902210235e-14 4.5543304178e-15 7.3478798169e-15
2.0971679688e+02 1.1847864861e-14 4.5337786592e-15 7.3140862019e-15
2.0996093750e+02 1.1893070207e-14 4.5551439654e-15 7.3379262413e-15
2.1020507812e+02 1.1913993011e-14 4.5779534724e-15 7.3360395389e-15
2.1044921875e+02 1.1891148216e-14 4.5856004715e-15 7.3055477444e-15
2.1069335938e+02 1.1900913876e-14 4.5656640369e-15 7.3352498391e-15
2.1093750000e+02 1.1934445979e-14 4.5679493049e-15 7.3664966741e-15
2.1118164062e+02 1.1899161873e-14 4.5647867540e-15 7.3343751191e-15
2.1142578125e+02 1.1890807236e-14 4.5621547033e-15 7.3286525326e-15
2.1166992188e+02 1.1923272699e-14 4.5510754199e-15 7.3721972790e-15
2.1191406250e+02 1.1905442037e-14 4.5603217806e-15 7.3451202567e-15
2.1215820312e+02 1.1875343778e-14 4.5636178655e-15 7.3117259122e-15
2.1240234375e+02 1.1846432911e-14 4.5552915775e-15 7.2911413331e-15
2.1264648438e+02 1.1850423702e-14 4.5400497705e-15 7.3103739315e-15
2.1289062500e+02 1.1871437809e-14 4.5440387630e-15 7.3273990457e-15
2.1313476562e+02 1.1880788020e-14 4.5539097815e-15 7.3268782384e-15
2.1337890625e+02 1.1901006742e-14 4.5528848839e-15 7.3481218585e-15
2.1362304688e+02 1.1892317675e-14 4.5659647388e-15 7.3263529361e-15
2.1386718750e+02 1.1876781838e-14 4.5753946968e-15 7.3013871415e-15
2.1411132812e+02 1.1898173424e-14 4.5786570147e-15 7.3195164092e-15
2.1435546875e+02 1.1915649776e-14 4.5778118346e-15 7.3378379411e-15
2.1459960938e+02 1.1923703650e-14 4.5807212081e-15 7.3429824422e-15
2.1484375000e+02 1.1883390557e-14 4.5576967059e-15 7.3256938516e-15
2.1508789062e+02 1.1913462784e-14 4.5684993406e-15 7.3449634431e-15
2.1533203125e+02 1.1926672342e-14 4.5749921206e-15 7.3516802216e-15
2.1557617188e+02 1.1924024956e-14 4.5582677249e-15 7.3657572313e-15
2.1582031250e+02 1.1867029661e-14 4.5596990564e-15 7.3073306044e-15
2.1606445312e+02 1.1864619417e-14 4.5585403945e-15 7.3060790224e-15
2.1630859375e+02 1.1929445155e-14 4.5786899064e-15 7.3507552484e-15
2.1655273438e+02 1.1938740554e-14 4.5867662675e-15 7.3519742863e-15
2.1679687500e+02 1.1946114451e-14 4.5854852732e-15 7.3606291775e-15
2.1704101562e+02 1.1919319168e-14 4.5762270049e-15 7.3430921633e-15
2.1728515625e+02 1.1902813802e-14 4.5527953478e-15 7.3500184540e-15
2.1752929688e+02 1.1913595733e-14 4.5568861087e-15 7.3567096246e-15
2.1777343750e+02 1.1920084644e-14 4.5803086950e-15 7.3397759488e-15
2.1801757812e+02 1.1928736400e-14 4.5799196146e-15 7.3488167855e-15
2.1826171875e+02 1.1932128574e-14 4.5690985835e-15 7.3630299902e-15
2.1850585938e+02 1.1905067330e-14 4.5588923507e-15 7.3461749794e-15
2.1875000000e+02 1.1889044803e-14 4.5654555952e-15 7.3235892074e-15
2.1899414062e+02 1.1882971470e-14 4.5537777392e-15 7.3291937309e-15
2.1923828125e+02 1.1924124722e-14 4.5563897181e-15 7.3677350035e-15
2.1948242188e+02 1.1948308278e-14 4.5570377818e-15 7.3912704966e-15
2.1972656250e+02 1.1922304971e-14 4.5571307481e-15 7.3651742228e-15
2.1997070312e+02 1.1935267800e-14 4.5614086153e-15 7.3738591851e-15
2.2021484375e+02 1.1941716368e-14 4.5737717338e-15 7.3679446339e-15
2.2045898438e+02 1.1934642912e-14 4.5664807757e-15 7.3681621359e-15
2.2070312500e+02 1.1918217885e-14 4.5606029576e-15 7.3576149274e-15
2.2094726562e+02 1.1930757386e-14 4.5714363501e-15 7.3593210355e-15
2.2119140625e+02 1.1960487503e-14 4.5791227931e-15 7.3813647099e-15
2.2143554688e+02 1.1983102624e-14 4.5795872092e-15 7.4035154152e-15
2.2167968750e+02 1.1952251231e-14 4.5653699797e-15 7.3868812510e-15
2.2192382812e+02 1.1906271869e-14 4.5430267386e-15 7.3632451304e-15
2.2216796875e+02 1.1939505382e-14 4.5717874416e-15 7.3677179408e-15
2.2241210938e+02 1.1899811111e-14 4.5857063354e-15 7.3141047758e-15
2.2265625000e+02 1.1886061935e-14 4.5764371367e-15 7.3096247987e-15
2.2290039062e+02 1.1901852737e-14 4.5805655279e-15 7.3212872091e-15
2.2314453125e+02 1.1920046260e-14 4.5723718081e-15 7.3476744522e-15
2.2338867188e+02 1.1922281789e-14 4.5663252470e-15 7.3559565420e-15
2.2363281250e+02 1.1938555593e-14 4.5791249538e-15 7.3594306394e-15
2.2387695312e+02 1.1903251591e-14 4.5702329336e-15 7.3330186573e-15
2.2412109375e+02 1.1904621719e-14 4.5583098913e-15 7.3463118278e-15
2.2436523438e+02 1.1924901785e-14 4.5632342956e-15 7.3616674898e-15
2.2460937500e+02 1.1887743994e-14 4.5721961676e-15 7.3155478265e-15
2.2485351562e+02 1.1920189604e-14 4.5976531313e-15 7.3225364725e-15
2.2509765625e+02 1.1930832666e-14 4.6015150385e-15 7.3293176275e-15
2.2534179688e+02 1.1908516503e-14 4.5860632296e-15 7.3224532739e-15
2.2558593750e+02 1.1900761652e-14 4.5779615987e-15 7.3228000529e-15
2.2583007812e+02 1.1895131243e-14 4.5582162619e-15 7.3369149811e-15
2.2607421875e+02 1.1905799715e-14 4.5435324723e-15 7.3622672430e-15
2.2631835938e+02 1.1924458612e-14 4.5660522498e-15 7.3584063624e-15
2.2656250000e+02 1.1898796434e-14 4.5737074584e-15 7.3250889758e-15
2.2680664062e+02 1.1918266293e-14 4.5630441076e-15 7.3552221853e-15
2.2705078125e+02 1.1918910088e-14 4.5604012834e-15 7.3585088044e-15
2.2729492188e+02 1.1962982633e-14 4.5954746571e-15 7.3675079764e-15
2.2753906250e+02 1.1966393732e-14 4.5964119083e-15 7.3699818239e-15
2.2778320312e+02 1.1933319136e-14 4.5924166086e-15 7.3409025275e-15
2.2802734375e+02 1.1906597507e-14 4.5832864288e-15 7.3233110779e-15
2.2827148438e+02 1.1879748037e-14 4.5651815105e-15 7.3145665266e-15
2.2851562500e+02 1.1878979263e-14 4.5612768350e-15 7.3177024277e-15
2.2875976562e+02 1.1895852128e-14 4.5642464819e-15 7.3316056462e-15
2.2900390625e+02 1.1930953484e-14 4.5749359403e-15 7.3560175433e-15
2.2924804688e+02 1.1938164707e-14 4.5665755765e-15 7.3715891302e-15
2.2949218750e+02 1.1894856929e-14 4.5566394293e-15 7.3382174999e-15
2.2973632812e+02 1.1847443647e-14 4.5409999254e-15 7.3064437219e-15
2.2998046875e+02 1.1898192145e-14 4.5581978738e-15 7.3399942710e-15
2.3022460938e+02 1.1986454831e-14 4.5686088433e-15 7.4178459879e-15
2.3046875000e+02 1.2018319360e-14 4.5868446521e-15 7.4314747079e-15
2.3071289062e+02 1.1964666334e-14 4.5714500928e-15 7.3932162417e-15
2.3095703125e+02 1.1902513747e-14 4.5556819937e-15 7.3468317528e-15
2.3120117188e+02 1.1887113771e-14 4.5654811656e-15 7.3216326058e-15
2.3144531250e+02 1.1918505002e-14 4.5848599521e-15 7.3336450496e-15
2.3168945312e+02 1.1892855563e-14 4.5627119904e-15 7.3301435730e-15
2.3193359375e+02 1.1885984646e-14 4.5550834773e-15 7.3309011687e-15
2.3217773438e+02 1.1929464634e-14 4.5690870644e-15 7.3603775692e-15
2.3242187500e+02 1.1919916694e-14 4.5765059193e-15 7.3434107745e-15
2.3266601562e+02 1.1881074357e-14 4.5654905837e-15 7.3155837736e-15
2.3291015625e+02 1.1897802998e-14 4.5847944856e-15 7.3130085121e-15
2.3315429688e+02 1.1897291922e-14 4.5761018791e-15 7.3211900429e-15
2.3339843750e+02 1.1895291391e-14 4.5707826695e-15 7.3245087211e-15
2.3364257812e+02 1.1907002186e-14 4.5759715784e-15 7.3310306074e-15
2.3388671875e+02 1.1905467839e-14 4.5795406829e-15 7.3259271561e-15
2.3413085938e+02 1.1940355680e-14 4.5653008051e-15 7.3750548749e-15
2.3437500000e+02 1.1931681729e-14 4.5653390661e-15 7.3663426625e-15
2.3461914062e+02 1.1930104435e-14 4.5721596872e-15 7.3579447478e-15
2.3486328125e+02 1.1914985171e-14 4.5677772623e-15 7.3472079086e-15
2.3510742188e+02 1.1908775109e-14 4.5653875628e-15 7.3433875460e-15
2.3535156250e+02 1.1897127298e-14 4.5672354953e-15 7.3298918032e-15
2.3559570312e+02 1.1898118220e-14 4.5481746929e-15 7.3499435274e-15
2.3583984375e+02 1.1917213667e-14 4.5455043178e-15 7.3717093488e-15
2.3608398438e+02 1.1854071619e-14 4.5431962293e-15 7.3108753898e-15
2.3632812500e+02 1.1855117779e-14 4.5640155469e-15 7.2911022319e-15
2.3657226562e+02 1.1903720182e-14 4.5767816564e-15 7.3269385252e-15
2.3681640625e+02 1.1901841735e-14 4.5723933567e-15 7.3294483782e-15
2.3706054688e+02 1.1909213704e-14 4.5751791237e-15 7.3340345802e-15
2.3730468750e+02 1.1874258126e-14 4.5634246297e-15 7.3108334958e-15
2.3754882812e+02 1.1850167567e-14 4.5668889253e-15 7.2832786412e-15
2.3779296875e+02 1.1866908708e-14 4.5539857403e-15 7.3129229675e-15
2.3803710938e+02 1.1917760740e-14 4.5767358984e-15 7.3410248421e-15
2.3828125000e+02 1.1941967436e-14 4.5858270035e-15 7.3561404322e-15
2.3852539062e+02 1.1928455599e-14 4.5729565371e-15 7.3554990620e-15
2.3876953125e+02 1.1891440098e-14 4.5623117621e-15 7.3291283363e-15
2.3901367188e+02 1.1883187456e-14 4.5487142685e-15 7.3344731875e-15
2.3925781250e+02 1.1920011539e-14 4.5801143452e-15 7.3398971934e-15
2.3950195312e+02 1.1906304893e-14 4.5639694904e-15 7.3423354024e-15
2.3974609375e+02 1.1886931339e-14 4.5655592744e-15 7.3213720646e-15
2.3999023438e+02 1.1904485361e-14 4.5852694343e-15 7.3192159270e-15
2.4023437500e+02 1.1922680173e-14 4.5880623977e-15 7.3346177757e-15
2.4047851562e+02 1.1936121363e-14 4.5808118406e-15 7.3553095225e-15
2.4072265625e+02 1.1932571199e-14 4.5874408706e-15 7.3451303287e-15
2.4096679688e+02 1.1905872241e-14 4.5829169035e-15 7.3229553374e-15
2.4121093750e+02 1.1912027962e-14 4.5712760573e-15 7.3407519047e-15
2.4145507812e+02 1.1918516508e-14 4.5803503841e-15 7.3381661242e-15
2.4169921875e+02 1.1898185430e-14 4.5772108686e-15 7.3209745612e-15
2.4194335938e+02 1.1903702164e-14 4.5836417746e-15 7.3200603898e-15
2.4218750000e+02 1.1841198262e-14 4.5554085164e-15 7.2857897459e-15
2.4243164062e+02 1.1874497598e-14 4.5559651137e-15 7.3185324843e-15
2.4267578125e+02 1.1914455851e-14 4.5746075377e-15 7.3398483130e-15
2.4291992188e+02 1.1917477020e-14 4.5649723154e-15 7.3525047044e-15
2.4316406250e+02 1.1926237290e-14 4.5734456563e-15 7.3527916337e-15
2.4340820312e+02 1.1912479961e-14 4.5761909109e-15 7.3362890500e-15
2.4365234375e+02 1.1886045605e-14 4.5642681590e-15 7.3217774458e-15
2.4389648438e+02 1.1886500173e-14 4.5565257025e-15 7.3299744706e-15
2.4414062500e+02 1.1919098319e-14 4.5855011008e-15 7.3335972182e-15
2.4438476562e+02 1.1896219346e-14 4.5755130240e-15 7.3207063216e-15
2.4462890625e+02 1.1900077425e-14 4.5670268162e-15 7.3330506084e-15
2.4487304688e+02 1.1948905141e-14 4.5795347130e-15 7.3693704280e-15
2.4511718750e+02 1.1945934568e-14 4.5823021055e-15 7.3636324623e-15
2.4536132812e+02 1.1934773553e-14 4.5544083601e-15 7.3803651931e-15
2.4560546875e+02 1.1925131625e-14 4.5757816956e-15 7.3493499295e-15
2.4584960938e+02 1.1920164140e-14 4.5677384645e-15 7.3524256755e-15
2.4609375000e+02 1.1895042011e-14 4.5697550477e-15 7.3252869628e-15
2.4633789062e+02 1.1895698708e-14 4.5841012977e-15 7.3115974105e-15
2.4658203125e+02 1.1862844858e-14 4.5654018386e-15 7.2974430190e-15
2.4682617188e+02 1.1874760254e-14 4.5683849844e-15 7.3063752697e-15
2.4707031250e+02 1.1911667392e-14 4.5781332777e-15 7.3335341144e-15
2.4731445312e+02 1.1949335407e-14 4.5912534215e-15 7.3580819859e-15
2.4755859375e+02 1.1968574987e-14 4.5838350135e-15 7.3847399730e-15
2.4780273438e+02 1.1918024353e-14 4.5664306304e-15 7.3515937224e-15
2.4804687500e+02 1.1910956879e-14 4.5762475790e-15 7.3347092997e-15
2.4829101562e+02 1.1923993005e-14 4.5873507223e-15 7.3366422828e-15
2.4853515625e+02 1.1915583945e-14 4.5796417869e-15 7.3359421577e-15
2.4877929688e+02 1.1921747389e-14 4.5856846025e-15 7.3360627866e-15
2.4902343750e+02 1.1927273774e-14 4.5770379844e-15 7.3502357898e-15
2.4926757812e+02 1.1855762470e-14 4.5571906300e-15 7.2985718405e-15
2.4951171875e+02 1.1825564282e-14 4.5449766365e-15 7.2805876451e-15
2.4975585938e+02 1.1876372247e-14 4.5716167801e-15 7.3047554670e-15
2.5000000000e+02 1.1886288251e-14 4.5896248337e-15 7.2966634177e-15
2.5024414062e+02 1.1866578775e-14 4.5713006068e-15 7.2952781681e-15
