# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
1.6455078125e+02 1.2779723269e-14 4.9156412742e-15 7.8640819948e-15
1.6479492188e+02 1.2764770475e-14 4.9315334501e-15 7.8332370247e-15
1.6503906250e+02 1.2729540098e-14 4.9203076264e-15 7.8092324717e-15
1.6528320312e+02 1.2698590154e-14 4.9117022179e-15 7.7868879364e-15
1.6552734375e+02 1.2663218387e-14 4.9057160636e-15 7.7575023230e-15
1.6577148438e+02 1.2638155186e-14 4.8813410201e-15 7.7568141663e-15
1.6601562500e+02 1.2629539494e-14 4.8693097101e-15 7.7602297842e-15
1.6625976562e+02 1.2622139749e-14 4.8700738840e-15 7.7520658651e-15
1.6650390625e+02 1.2616286104e-14 4.8808058123e-15 7.7354802917e-15
1.6674804688e+02 1.2545716204e-14 4.8561066664e-15 7.6896095375e-15
1.6699218750e+02 1.2528144714e-14 4.8329158465e-15 7.6952288675e-15
1.6723632812e+02 1.2522092849e-14 4.8348916690e-15 7.6872011795e-15
1.6748046875e+02 1.2481664528e-14 4.8178966226e-15 7.6637679057e-15
1.6772460938e+02 1.2447896500e-14 4.8188410461e-15 7.6290554543e-15
1.6796875000e+02 1.2432901066e-14 4.8100120598e-15 7.6228890065e-15
1.6821289062e+02 1.2426721012e-14 4.7971561725e-15 7.6295648391e-15
1.6845703125e+02 1.2393162733e-14 4.7935237911e-15 7.5996389421e-15
1.6870117188e+02 1.2418371371e-14 4.8045204701e-15 7.6138509008e-15
1.6894531250e+02 1.2394194044e-14 4.7889372399e-15 7.6052568045e-15
1.6918945312e+02 1.2346699977e-14 4.7905899654e-15 7.5561100117e-15
1.6943359375e+02 1.2376303087e-14 4.7847856104e-15 7.5915174770e-15
1.6967773438e+02 1.2393537064e-14 4.7610723102e-15 7.6324647534e-15
1.6992187500e+02 1.2371738918e-14 4.7743278485e-15 7.5974110695e-15
1.7016601562e+02 1.2308631307e-14 4.7477975521e-15 7.5608337546e-15
1.7041015625e+02 1.2255187085e-14 4.7486726167e-15 7.5065144684e-15
1.7065429688e+02 1.2230438972e-14 4.7596714831e-15 7.4707674891e-15
1.7089843750e+02 1.2226062767e-14 4.7454267514e-15 7.4806360154e-15
1.7114257812e+02 1.2261428815e-14 4.7441341407e-15 7.5172946742e-15
1.7138671875e+02 1.2280456505e-14 4.7494464684e-15 7.5310100363e-15
1.7163085938e+02 1.2237444204e-14 4.7339887266e-15 7.5034554774e-15
1.7187500000e+02 1.2233423857e-14 4.7285773269e-15 7.5048465306e-15
1.7211914062e+02 1.2226622084e-14 4.7341743402e-15 7.4924477436e-15
1.7236328125e+02 1.2228601045e-14 4.7411685374e-15 7.4874325078e-15
1.7260742188e+02 1.2211328342e-14 4.7287957454e-15 7.4825325967e-15
1.7285156250e+02 1.2179554022e-14 4.7259418928e-15 7.4536121295e-15
1.7309570312e+02 1.2170035531e-14 4.7138193548e-15 7.4562161765e-15
1.7333984375e+02 1.2170846224e-14 4.7249591093e-15 7.4458871146e-15
1.7358398438e+02 1.2203855226e-14 4.7212733828e-15 7.4825818428e-15
1.7382812500e+02 1.2176143652e-14 4.7301926798e-15 7.4459509721e-15
1.7407226562e+02 1.2150778543e-14 4.7197549435e-15 7.4310235990e-15
1.7431640625e+02 1.2119773173e-14 4.7147120689e-15 7.4050611040e-15
1.7456054688e+02 1.2150093881e-14 4.7296630777e-15 7.4204308029e-15
1.7480468750e+02 1.2158903709e-14 4.7295866920e-15 7.4293170171e-15
1.7504882812e+02 1.2128497723e-14 4.6946007556e-15 7.4338969672e-15
1.7529296875e+02 1.2136462970e-14 4.6896840329e-15 7.4467789369e-15
1.7553710938e+02 1.2152875984e-14 4.6999190279e-15 7.4529569565e-15
1.7578125000e+02 1.2134519936e-14 4.6985915362e-15 7.4359284000e-15
1.7602539062e+02 1.2120786314e-14 4.7024792415e-15 7.4183070725e-15
1.7626953125e+02 1.2151828033e-14 4.7066930731e-15 7.4451349602e-15
1.7651367188e+02 1.2134410837e-14 4.7036312272e-15 7.4307796099e-15
1.7675781250e+02 1.2100818211e-14 4.6973816287e-15 7.4034365823e-15
1.7700195312e+02 1.2123422802e-14 4.6972728241e-15 7.4261499778e-15
1.7724609375e+02 1.2135424481e-14 4.6988395379e-15 7.4365849430e-15
1.7749023438e+02 1.2105304649e-14 4.6950248435e-15 7.4102798056e-15
1.7773437500e+02 1.2106591548e-14 4.6979255914e-15 7.4086659562e-15
1.7797851562e+02 1.2106892636e-14 4.7115951891e-15 7.3952974465e-15
1.7822265625e+02 1.2092945524e-14 4.7107205983e-15 7.3822249257e-15
1.7846679688e+02 1.2100684313e-14 4.7071947987e-15 7.3934895142e-15
1.7871093750e+02 1.2127597107e-14 4.7014794242e-15 7.4261176823e-15
1.7895507812e+02 1.2107133555e-14 4.6894302049e-15 7.4177033500e-15
1.7919921875e+02 1.2113550766e-14 4.6930983998e-15 7.4204523657e-15
1.7944335938e+02 1.2087926259e-14 4.6880960869e-15 7.3998301726e-15
1.7968750000e+02 1.2048647681e-14 4.6922906013e-15 7.3563570800e-15
1.7993164062e+02 1.2066712725e-14 4.7006983745e-15 7.3660143504e-15
1.8017578125e+02 1.2066393854e-14 4.6909267469e-15 7.3754671068e-15
1.8041992188e+02 1.2088604732e-14 4.6966098274e-15 7.3919949043e-15
1.8066406250e+02 1.2084573355e-14 4.6938986349e-15 7.3906747206e-15
1.8090820312e+02 1.2127444421e-14 4.7029330618e-15 7.4245113588e-15
1.8115234375e+02 1.2100622861e-14 4.7077179154e-15 7.3929049452e-15
1.8139648438e+02 1.2073976012e-14 4.6890709547e-15 7.3849050573e-15
1.8164062500e+02 1.2112623562e-14 4.6895368627e-15 7.4230866994e-15
1.8188476562e+02 1.2097894155e-14 4.6992293269e-15 7.3986648278e-15
1.8212890625e+02 1.2116311118e-14 4.6963163907e-15 7.4199947274e-15
1.8237304688e+02 1.2105977039e-14 4.6991167912e-15 7.4068602480e-15
1.8261718750e+02 1.2085826539e-14 4.6954731574e-15 7.3903533817e-15
1.8286132812e+02 1.2061554907e-14 4.6845234116e-15 7.3770314959e-15
1.8310546875e+02 1.2044431806e-14 4.6884209545e-15 7.3560108515e-15
1.8334960938e+02 1.2046912559e-14 4.6853434242e-15 7.3615691348e-15
1.8359375000e+02 1.2054803888e-14 4.7015590388e-15 7.3532448489e-15
1.8383789062e+02 1.2106014355e-14 4.7109870357e-15 7.3950273193e-15
1.8408203125e+02 1.2101309391e-14 4.7084332217e-15 7.3928761693e-15
1.8432617188e+02 1.2071379459e-14 4.6953954182e-15 7.3759840408e-15
1.8457031250e+02 1.2068207902e-14 4.6748167890e-15 7.3933911126e-15
1.8481445312e+02 1.2049857626e-14 4.6774301376e-15 7.3724274881e-15
1.8505859375e+02 1.2064281400e-14 4.6854999463e-15 7.3787814536e-15
1.8530273438e+02 1.2063993751e-14 4.6756913931e-15 7.3883023575e-15
1.8554687500e+02 1.2065509984e-14 4.6874529313e-15 7.3780570523e-15
1.8579101562e+02 1.2036572991e-14 4.6861644012e-15 7.3504085898e-15
1.8603515625e+02 1.2046982090e-14 4.6930567004e-15 7.3539253893e-15
1.8627929688e+02 1.2060344114e-14 4.6879337521e-15 7.3724103616e-15
1.8652343750e+02 1.2043219055e-14 4.6908323038e-15 7.3523867510e-15
1.8676757812e+02 1.2059468860e-14 4.6867027053e-15 7.3727661550e-15
1.8701171875e+02 1.2094769291e-14 4.6995091954e-15 7.3952600958e-15
1.8725585938e+02 1.2095739349e-14 4.6988439969e-15 7.3968953519e-15
1.8750000000e+02 1.2085613349e-14 4.6858360341e-15 7.3997773146e-15
1.8774414062e+02 1.2079782988e-14 4.6794629184e-15 7.4003200695e-15
1.8798828125e+02 1.2047249969e-14 4.6656572754e-15 7.3815926933e-15
1.8823242188e+02 1.2052906353e-14 4.6657307818e-15 7.3871755708e-15
1.8847656250e+02 1.2057976051e-14 4.6670794081e-15 7.3908966428e-15
1.8872070312e+02 1.2078569527e-14 4.6780707448e-15 7.4004987826e-15
1.8896484375e+02 1.2082204600e-14 4.6715510160e-15 7.4106535845e-15
1.8920898438e+02 1.2047321863e-14 4.6647422363e-15 7.3825796270e-15
1.8945312500e+02 1.2085278032e-14 4.6690879536e-15 7.4161900787e-15
1.8969726562e+02 1.2084435559e-14 4.6834584575e-15 7.4009771016e-15
1.8994140625e+02 1.2068430571e-14 4.6798006626e-15 7.3886299083e-15
1.9018554688e+02 1.2075683915e-14 4.6801335072e-15 7.3955504075e-15
1.9042968750e+02 1.2069543254e-14 4.6803297324e-15 7.3892135211e-15
1.9067382812e+02 1.2070322400e-14 4.6771798671e-15 7.3931425326e-15
1.9091796875e+02 1.2054499068e-14 4.6696185013e-15 7.3848805667e-15
1.9116210938e+02 1.2045759324e-14 4.6803284569e-15 7.3654308667e-15
1.9140625000e+02 1.2075293386e-14 4.6770007343e-15 7.3982926519e-15
1.9165039062e+02 1.2096282112e-14 4.6858680328e-15 7.4104140787e-15
1.9189453125e+02 1.2074285053e-14 4.6985227661e-15 7.3757622867e-15
1.9213867188e+02 1.2083847767e-14 4.6891762200e-15 7.3946715474e-15
1.9238281250e+02 1.2101401734e-14 4.6717315837e-15 7.4296701507e-15
1.9262695312e+02 1.2090158199e-14 4.6740822339e-15 7.4160759655e-15
1.9287109375e+02 1.2065040551e-14 4.6686884618e-15 7.3963520889e-15
1.9311523438e+02 1.2074955485e-14 4.6763198009e-15 7.3986356840e-15
1.9335937500e+02 1.2080478869e-14 4.6767798931e-15 7.4036989757e-15
1.9360351562e+02 1.2091658806e-14 4.6912205841e-15 7.4004382217e-15
1.9384765625e+02 1.2068211205e-14 4.6896927041e-15 7.3785185012e-15
1.9409179688e+02 1.2060148075e-14 4.6756450609e-15 7.3845030141e-15
1.9433593750e+02 1.2036377033e-14 4.6624920240e-15 7.3738850086e-15
1.9458007812e+02 1.2062025717e-14 4.6769837085e-15 7.3850420085e-15
1.9482421875e+02 1.2083801843e-14 4.6864514017e-15 7.3973504416e-15
1.9506835938e+02 1.2069248944e-14 4.6817575113e-15 7.3874914323e-15
1.9531250000e+02 1.2034264118e-14 4.6678768003e-15 7.3663873174e-15
1.9555664062e+02 1.2038898938e-14 4.6769858257e-15 7.3619131128e-15
1.9580078125e+02 1.2058239968e-14 4.6791734586e-15 7.3790665092e-15
1.9604492188e+02 1.2063398626e-14 4.6826268192e-15 7.3807718071e-15
1.9628906250e+02 1.2073250253e-14 4.6780239336e-15 7.3952263199e-15
1.9653320312e+02 1.2068437643e-14 4.7010031611e-15 7.3674344819e-15
1.9677734375e+02 1.2089242409e-14 4.6997669013e-15 7.3894755075e-15
1.9702148438e+02 1.2092599086e-14 4.6999033683e-15 7.3926957174e-15
1.9726562500e+02 1.2073802244e-14 4.6835577446e-15 7.3902444989e-15
1.9750976562e+02 1.2052189517e-14 4.6919363473e-15 7.3602531699e-15
1.9775390625e+02 1.2037351360e-14 4.6958756939e-15 7.3414756663e-15
1.9799804688e+02 1.2044450525e-14 4.6935108410e-15 7.3509396840e-15
1.9824218750e+02 1.2080451249e-14 4.6882439351e-15 7.3922073142e-15
1.9848632812e+02 1.2110193125e-14 4.7022687044e-15 7.4079244201e-15
1.9873046875e+02 1.2087336606e-14 4.6862972626e-15 7.4010393431e-15
1.9897460938e+02 1.2087520271e-14 4.6711475348e-15 7.4163727361e-15
1.9921875000e+02 1.2087773065e-14 4.6595664585e-15 7.4282066065e-15
1.9946289062e+02 1.2071375418e-14 4.6607051465e-15 7.4106702713e-15
1.9970703125e+02 1.2062607877e-14 4.6593823119e-15 7.4032255656e-15
1.9995117188e+02 1.2044359184e-14 4.6601451491e-15 7.3842140347e-15
2.0019531250e+02 1.2052425869e-14 4.6743384436e-15 7.3780874250e-15
2.0043945312e+02 1.2040646897e-14 4.6797276659e-15 7.3609192309e-15
2.0068359375e+02 1.2066719580e-14 4.6915851288e-15 7.3751344516e-15
2.0092773438e+02 1.2078726816e-14 4.6800708032e-15 7.3986560131e-15
2.0117187500e+02 1.2027022460e-14 4.6685347257e-15 7.3584877343e-15
2.0141601562e+02 1.2049351368e-14 4.6732108297e-15 7.3761405383e-15
2.0166015625e+02 1.2037562989e-14 4.6543766463e-15 7.3831863426e-15
2.0190429688e+02 1.2026769905e-14 4.6492248166e-15 7.3775450888e-15
2.0214843750e+02 1.2046757770e-14 4.6803110549e-15 7.3664467153e-15
2.0239257812e+02 1.2025867137e-14 4.6879126315e-15 7.3379545054e-15
2.0263671875e+02 1.2053093407e-14 4.6877967927e-15 7.3652966138e-15
2.0288085938e+02 1.2092199453e-14 4.6912555202e-15 7.4009439326e-15
2.0312500000e+02 1.2069230324e-14 4.6849395352e-15 7.3842907888e-15
2.0336914062e+02 1.2037013972e-14 4.6832254940e-15 7.3537884776e-15
2.0361328125e+02 1.2038554683e-14 4.6875214901e-15 7.3510331928e-15
2.0385742188e+02 1.2069584200e-14 4.6698860315e-15 7.3996981689e-15
2.0410156250e+02 1.2060362893e-14 4.6743192603e-15 7.3860436331e-15
2.0434570312e+02 1.2057337739e-14 4.6634719084e-15 7.3938658311e-15
2.0458984375e+02 1.2052178762e-14 4.6651858993e-15 7.3869928623e-15
2.0483398438e+02 1.2049355500e-14 4.6763667496e-15 7.3729887499e-15
2.0507812500e+02 1.2025524641e-14 4.6676031497e-15 7.3579214911e-15
2.0532226562e+02 1.2058324335e-14 4.6792818720e-15 7.3790424632e-15
2.0556640625e+02 1.2066864472e-14 4.6868674883e-15 7.3799969833e-15
2.0581054688e+02 1.2100464460e-14 4.7004206129e-15 7.4000438467e-15
2.0605468750e+02 1.2117524372e-14 4.7128023521e-15 7.4047220197e-15
2.0629882812e+02 1.2076243898e-14 4.6995806207e-15 7.3766632768e-15
2.0654296875e+02 1.2043482926e-14 4.6876803095e-15 7.3558026160e-15
2.0678710938e+02 1.2058175477e-14 4.6750001057e-15 7.3831753710e-15
2.0703125000e+02 1.2033729694e-14 4.6741310444e-15 7.3595986495e-15
2.0727539062e+02 1.2032053363e-14 4.6665070266e-15 7.3655463367e-15
2.0751953125e+02 1.2063028550e-14 4.6729173786e-15 7.3901111712e-15
2.0776367188e+02 1.2059456855e-14 4.6744539349e-15 7.3850029201e-15
2.0800781250e+02 1.2024226731e-14 4.6598884738e-15 7.3643382574e-15
2.0825195312e+02 1.2016715716e-14 4.6616553580e-15 7.3550603583e-15
2.0849609375e+02 1.2031416722e-14 4.6753323450e-15 7.3560843775e-15
2.0874023438e+02 1.2025955071e-14 4.6865162682e-15 7.3394388025e-15
2.0898437500e+02 1.2049860864e-14 4.6822294404e-15 7.3676314239e-15
2.0922851562e+02 1.2053831784e-14 4.6801908484e-15 7.3736409359e-15
2.0947265625e+02 1.2047525111e-14 4.6847668180e-15 7.3627582927e-15
2.0971679688e+02 1.2034743171e-14 4.6952209982e-15 7.3395221727e-15
2.0996093750e+02 1.2042429465e-14 4.6896276951e-15 7.3528017697e-15
2.1020507812e+02 1.2055077572e-14 4.6961494614e-15 7.3589281108e-15
2.1044921875e+02 1.2042416980e-14 4.7059212280e-15 7.3364957518e-15
2.1069335938e+02 1.2042296405e-14 4.6948079671e-15 7.3474884377e-15
2.1093750000e+02 1.2029346008e-14 4.6698920463e-15 7.3594539615e-15
2.1118164062e+02 1.2056713050e-14 4.6565526142e-15 7.4001604357e-15
2.1142578125e+02 1.2051575452e-14 4.6666864554e-15 7.3848889963e-15
2.1166992188e+02 1.2024819739e-14 4.6724897657e-15 7.3523299737e-15
2.1191406250e+02 1.2033992005e-14 4.6680377675e-15 7.3659542376e-15
2.1215820312e+02 1.2093651929e-14 4.6947153204e-15 7.3989366087e-15
2.1240234375e+02 1.2068471470e-14 4.7063534407e-15 7.3621180298e-15
2.1264648438e+02 1.2036673363e-14 4.6831912608e-15 7.3534821023e-15
2.1289062500e+02 1.2014478081e-14 4.6739105425e-15 7.3405675390e-15
2.1313476562e+02 1.2035825312e-14 4.6813977790e-15 7.3544275334e-15
2.1337890625e+02 1.2056257561e-14 4.6814724222e-15 7.3747851387e-15
2.1362304688e+02 1.2064438047e-14 4.6769983392e-15 7.3874397083e-15
2.1386718750e+02 1.2056530558e-14 4.6693603044e-15 7.3871702536e-15
2.1411132812e+02 1.2040838210e-14 4.6758628675e-15 7.3649753423e-15
2.1435546875e+02 1.2049150404e-14 4.6669377957e-15 7.3822126079e-15
2.1459960938e+02 1.2054052678e-14 4.6663838649e-15 7.3876688134e-15
2.1484375000e+02 1.2031280235e-14 4.6666978465e-15 7.3645823883e-15
2.1508789062e+02 1.2037008978e-14 4.6724001769e-15 7.3646088007e-15
2.1533203125e+02 1.2070403160e-14 4.6769455502e-15 7.3934576099e-15
2.1557617188e+02 1.2038023316e-14 4.6822476333e-15 7.3557756830e-15
2.1582031250e+02 1.2046964894e-14 4.6820138621e-15 7.3649510323e-15
2.1606445312e+02 1.2055381963e-14 4.6808562311e-15 7.3745257317e-15
2.1630859375e+02 1.2068826051e-14 4.6830898083e-15 7.3857362422e-15
2.1655273438e+02 1.2120086026e-14 4.7149861581e-15 7.4050998676e-15
2.1679687500e+02 1.2085763951e-14 4.7007567002e-15 7.3850072503e-15
2.1704101562e+02 1.2038735141e-14 4.6901470845e-15 7.3485880560e-15
2.1728515625e+02 1.2055942198e-14 4.6921829885e-15 7.3637592100e-15
2.1752929688e+02 1.2066432104e-14 4.6918556461e-15 7.3745764577e-15
2.1777343750e+02 1.2080580299e-14 4.6787494365e-15 7.4018308623e-15
2.1801757812e+02 1.2060388275e-14 4.6749518502e-15 7.3854364253e-15
2.1826171875e+02 1.2065509260e-14 4.6957466772e-15 7.3697625831e-15
2.1850585938e+02 1.2034779890e-14 4.6736619027e-15 7.3611179873e-15
2.1875000000e+02 1.2034660828e-14 4.6523323968e-15 7.3823284315e-15
2.1899414062e+02 1.2064625804e-14 4.6613962815e-15 7.4032295227e-15
2.1923828125e+02 1.2053514036e-14 4.6720905209e-15 7.3814235147e-15
2.1948242188e+02 1.2029970859e-14 4.6719453166e-15 7.3580255427e-15
2.1972656250e+02 1.2059488185e-14 4.6851160227e-15 7.3743721627e-15
2.1997070312e+02 1.2051557820e-14 4.6841287905e-15 7.3674290292e-15
2.2021484375e+02 1.2016288204e-14 4.6827765534e-15 7.3335116505e-15
2.2045898438e+02 1.2045537466e-14 4.6907572508e-15 7.3547802155e-15
2.2070312500e+02 1.2026033269e-14 4.6600729792e-15 7.3659602894e-15
2.2094726562e+02 1.2070445946e-14 4.6704546450e-15 7.3999913007e-15
2.2119140625e+02 1.2071555130e-14 4.6683384253e-15 7.4032167045e-15
2.2143554688e+02 1.2086832137e-14 4.6681949984e-15 7.4186371382e-15
2.2167968750e+02 1.2046018829e-14 4.6677609061e-15 7.3782579229e-15
2.2192382812e+02 1.2054785629e-14 4.6773168083e-15 7.3774688204e-15
2.2216796875e+02 1.2094680784e-14 4.6800187971e-15 7.4146619869e-15
2.2241210938e+02 1.2092285611e-14 4.6873183015e-15 7.4049673095e-15
2.2265625000e+02 1.2074765278e-14 4.6807125859e-15 7.3940526924e-15
2.2290039062e+02 1.2062308582e-14 4.6826691810e-15 7.3796394005e-15
2.2314453125e+02 1.2023511373e-14 4.6727121347e-15 7.3507992378e-15
2.2338867188e+02 1.2006203300e-14 4.6779489184e-15 7.3282543814e-15
2.2363281250e+02 1.2024531426e-14 4.6726614103e-15 7.3518700153e-15
2.2387695312e+02 1.2060419794e-14 4.6863605104e-15 7.3740592837e-15
2.2412109375e+02 1.2061312020e-14 4.6783046190e-15 7.3830074010e-15
2.2436523438e+02 1.2006294594e-14 4.6647707957e-15 7.3415237983e-15
2.2460937500e+02 1.2048336336e-14 4.6723692977e-15 7.3759670382e-15
2.2485351562e+02 1.2049413047e-14 4.6716656698e-15 7.3777473771e-15
2.2509765625e+02 1.2052402572e-14 4.6772250877e-15 7.3751774847e-15
2.2534179688e+02 1.2002072809e-14 4.6620322749e-15 7.3400405336e-15
2.2558593750e+02 1.1993415382e-14 4.6586546879e-15 7.3347606943e-15
2.2583007812e+02 1.2038684541e-14 4.6745333031e-15 7.3641512374e-15
2.2607421875e+02 1.2049010416e-14 4.6770015057e-15 7.3720089104e-15
2.2631835938e+02 1.2087462531e-14 4.6847571968e-15 7.4027053341e-15
2.2656250000e+02 1.2079946329e-14 4.7003975612e-15 7.3795487679e-15
2.2680664062e+02 1.2026273776e-14 4.6815993722e-15 7.3446744038e-15
2.2705078125e+02 1.2043729986e-14 4.6942077632e-15 7.3495222223e-15
2.2729492188e+02 1.2040916204e-14 4.6937487739e-15 7.3471674305e-15
2.2753906250e+02 1.2056505387e-14 4.7016958814e-15 7.3548095056e-15
2.2778320312e+02 1.2045322730e-14 4.7041048308e-15 7.3412178990e-15
2.2802734375e+02 1.2067796352e-14 4.7043455082e-15 7.3634508433e-15
2.2827148438e+02 1.2046251814e-14 4.6993467687e-15 7.3469050458e-15
2.2851562500e+02 1.2057378157e-14 4.6779680191e-15 7.3794101375e-15
2.2875976562e+02 1.2026477155e-14 4.6511096302e-15 7.3753675250e-15
2.2900390625e+02 1.2034680600e-14 4.6587512174e-15 7.3759293826e-15
2.2924804688e+02 1.2007036907e-14 4.6568905466e-15 7.3501463607e-15
2.2949218750e+02 1.2006817479e-14 4.6687263115e-15 7.3380911677e-15
2.2973632812e+02 1.2039869390e-14 4.6844765717e-15 7.3553928178e-15
2.2998046875e+02 1.2048650014e-14 4.6870038850e-15 7.3616461291e-15
2.3022460938e+02 1.2057773459e-14 4.6903737242e-15 7.3673997346e-15
2.3046875000e+02 1.2078116822e-14 4.6911781375e-15 7.3869386843e-15
2.3071289062e+02 1.2095379605e-14 4.7005190745e-15 7.3948605302e-15
2.3095703125e+02 1.2091508349e-14 4.6943253773e-15 7.3971829713e-15
2.3120117188e+02 1.2060389897e-14 4.6747801613e-15 7.3856097354e-15
2.3144531250e+02 1.2065462061e-14 4.6885306422e-15 7.3769314187e-15
2.3168945312e+02 1.2028846995e-14 4.6819947079e-15 7.3468522868e-15
2.3193359375e+02 1.2068575764e-14 4.6858687723e-15 7.3827069914e-15
2.3217773438e+02 1.2054059094e-14 4.6672777449e-15 7.3867813492e-15
2.3242187500e+02 1.2075435151e-14 4.6863167993e-15 7.3891183519e-15
2.3266601562e+02 1.2082806722e-14 4.7045537105e-15 7.3782530115e-15
2.3291015625e+02 1.2068688824e-14 4.6949828632e-15 7.3737059612e-15
2.3315429688e+02 1.2073468464e-14 4.6840415314e-15 7.3894269329e-15
2.3339843750e+02 1.2080150219e-14 4.6844719684e-15 7.3956782503e-15
2.3364257812e+02 1.2080865400e-14 4.6800076355e-15 7.4008577647e-15
2.3388671875e+02 1.2056808381e-14 4.6691818356e-15 7.3876265449e-15
2.3413085938e+02 1.2028322176e-14 4.6760533958e-15 7.3522687801e-15
2.3437500000e+02 1.2021210338e-14 4.6716718964e-15 7.3495384415e-15
2.3461914062e+02 1.2040535645e-14 4.6887069857e-15 7.3518286595e-15
2.3486328125e+02 1.2085365719e-14 4.7002503037e-15 7.3851154155e-15
2.3510742188e+02 1.2092753625e-14 4.6870060114e-15 7.4057476131e-15
2.3535156250e+02 1.2079135498e-14 4.6748234084e-15 7.4043120892e-15
2.3559570312e+02 1.2086560767e-14 4.6718414262e-15 7.4147193407e-15
2.3583984375e+02 1.2096046267e-14 4.6803299061e-15 7.4157163607e-15
2.3608398438e+02 1.2043789705e-14 4.6657651984e-15 7.3780245071e-15
2.3632812500e+02 1.2067740420e-14 4.6658987232e-15 7.4018416970e-15
2.3657226562e+02 1.2102891114e-14 4.6708601060e-15 7.4320310084e-15
2.3681640625e+02 1.2080131200e-14 4.6995305090e-15 7.3806006908e-15
2.3706054688e+02 1.2049899545e-14 4.6956813980e-15 7.3542181474e-15
2.3730468750e+02 1.2047865166e-14 4.6935209012e-15 7.3543442648e-15
2.3754882812e+02 1.2064860653e-14 4.6951599405e-15 7.3697007120e-15
2.3779296875e+02 1.2115815906e-14 4.6989346469e-15 7.4168812593e-15
2.3803710938e+02 1.2111588428e-14 4.6909094037e-15 7.4206790245e-15
2.3828125000e+02 1.2104108543e-14 4.6978201452e-15 7.4062883974e-15
2.3852539062e+02 1.2064208478e-14 4.7014851234e-15 7.3627233551e-15
2.3876953125e+02 1.2065085324e-14 4.6942286668e-15 7.3708566567e-15
2.3901367188e+02 1.2074861233e-14 4.6733391798e-15 7.4015220536e-15
2.3925781250e+02 1.2066501103e-14 4.6705825337e-15 7.3959185696e-15
2.3950195312e+02 1.2068971365e-14 4.6924637561e-15 7.3765076087e-15
2.3974609375e+02 1.2074226026e-14 4.6835173550e-15 7.3907086709e-15
2.3999023438e+02 1.2057069778e-14 4.6846919403e-15 7.3723778377e-15
2.4023437500e+02 1.2089774418e-14 4.7041667938e-15 7.3856076247e-15
2.4047851562e+02 1.2059209840e-14 4.6901939448e-15 7.3690158952e-15
2.4072265625e+02 1.2027869018e-14 4.6902353964e-15 7.3376336215e-15
2.4096679688e+02 1.2079626042e-14 4.6855626933e-15 7.3940633484e-15
2.4121093750e+02 1.2075028594e-14 4.6705163471e-15 7.4045122464e-15
2.4145507812e+02 1.2072014293e-14 4.6911701633e-15 7.3808441299e-15
2.4169921875e+02 1.2076069062e-14 4.6809743440e-15 7.3950947180e-15
2.4194335938e+02 1.2065980006e-14 4.6901964495e-15 7.3757835567e-15
2.4218750000e+02 1.2066331065e-14 4.6870112139e-15 7.3793198516e-15
2.4243164062e+02 1.2040879766e-14 4.6689936280e-15 7.3718861384e-15
2.4267578125e+02 1.2057659389e-14 4.6878388812e-15 7.3698205082e-15
2.4291992188e+02 1.2075649740e-14 4.7162067317e-15 7.3594430087e-15
2.4316406250e+02 1.2091376635e-14 4.7094986718e-15 7.3818779637e-15
2.4340820312e+02 1.2075749361e-14 4.7045929174e-15 7.3711564432e-15
2.4365234375e+02 1.2050172889e-14 4.6886401042e-15 7.3615327850e-15
2.4389648438e+02 1.2039144953e-14 4.6900447930e-15 7.3491001598e-15
2.4414062500e+02 1.2037436945e-14 4.6832512672e-15 7.3541856777e-15
2.4438476562e+02 1.2093660262e-14 4.6900256663e-15 7.4036345960e-15
2.4462890625e+02 1.2056830394e-14 4.6852991399e-15 7.3715312544e-15
2.4487304688e+02 1.2052141242e-14 4.6811111866e-15 7.3710300551e-15
2.4511718750e+02 1.2031786468e-14 4.6670758687e-15 7.3647105989e-15
2.4536132812e+02 1.2031113152e-14 4.6728382188e-15 7.3582749330e-15
2.4560546875e+02 1.2069772794e-14 4.6901188960e-15 7.3796538977e-15
2.4584960938e+02 1.2098922752e-14 4.7018737768e-15 7.3970489747e-15
2.4609375000e+02 1.2101981427e-14 4.7061324688e-15 7.3958489579e-15
2.4633789062e+02 1.2036829381e-14 4.6891419783e-15 7.3476874022e-15
2.4658203125e+02 1.2035075023e-14 4.6962018999e-15 7.3388731234e-15
2.4682617188e+02 1.2044031900e-14 4.6891991626e-15 7.3548327372e-15
2.4707031250e+02 1.2036094259e-14 4.6789357147e-15 7.3571585443e-15
2.4731445312e+02 1.2060661805e-14 4.6932349081e-15 7.3674268971e-15
2.4755859375e+02 1.2064210450e-14 4.6720581783e-15 7.3921522720e-15
2.4780273438e+02 1.2035405414e-14 4.6837824482e-15 7.3516229662e-15
2.4804687500e+02 1.2004475705e-14 4.7009739890e-15 7.3035017162e-15
2.4829101562e+02 1.2050589037e-14 4.6972223630e-15 7.3533666737e-15
2.4853515625e+02 1.2065108626e-14 4.6938673587e-15 7.3712412676e-15
2.4877929688e+02 1.2093827268e-14 4.6924907278e-15 7.4013365401e-15
