# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_species=True
1.4648437500e+01 1.5090334506e-01 1.3855444661e-01 1.2348898442e-02
1.4709472656e+01 1.4748668627e-01 1.3571993943e-01 1.1766746839e-02
1.4770507812e+01 1.4385397288e-01 1.3278635791e-01 1.1067614966e-02
1.4831542969e+01 1.5304831243e-01 1.4176558859e-01 1.1282723840e-02
1.4892578125e+01 1.2967448153e-01 1.2022955955e-01 9.4449219858e-03
1.4953613281e+01 1.0778389791e-01 9.9827056192e-02 7.9568417229e-03
1.5014648438e+01 6.3218476518e-02 5.7827079381e-02 5.3913971361e-03
1.5075683594e+01 2.8373931234e-02 2.5024814072e-02 3.3491171617e-03
1.5136718750e+01 1.6659802828e-02 1.4023936022e-02 2.6358668057e-03
1.5197753906e+01 1.2703335061e-02 1.0271108551e-02 2.4322265094e-03
1.5258789062e+01 1.0381580544e-02 8.0826193913e-03 2.2989611526e-03
1.5319824219e+01 8.7766242925e-03 6.5893565715e-03 2.1872677209e-03
1.5380859375e+01 7.7163646799e-03 5.6033728717e-03 2.1129918082e-03
1.5441894531e+01 7.0505587664e-03 4.9767628389e-03 2.0737959275e-03
1.5502929688e+01 6.4131029546e-03 4.3883304273e-03 2.0247725272e-03
1.5563964844e+01 6.0517051848e-03 4.0403612487e-03 2.0113439361e-03
1.5625000000e+01 5.7636411159e-03 3.7656014070e-03 1.9980397089e-03
1.5686035156e+01 5.4297109039e-03 3.4509180501e-03 1.9787928538e-03
1.5747070312e+01 5.1813109717e-03 3.1996351945e-03 1.9816757773e-03
1.5808105469e+01 4.9717666025e-03 2.9994710355e-03 1.9722955670e-03
1.5869140625e+01 4.7243299753e-03 2.7663411508e-03 1.9579888245e-03
1.5930175781e+01 4.5508860389e-03 2.5880229570e-03 1.9628630819e-03
1.5991210938e+01 4.4813261426e-03 2.5019952247e-03 1.9793309179e-03
1.6052246094e+01 4.3968629581e-03 2.4086719404e-03 1.9881910177e-03
1.6113281250e+01 4.1944231560e-03 2.2222441570e-03 1.9721789990e-03
1.6174316406e+01 4.1272971548e-03 2.1456704718e-03 1.9816266831e-03
1.6235351562e+01 4.0822480820e-03 2.0833514296e-03 1.9988966524e-03
1.6296386719e+01 3.9487947797e-03 1.9555438660e-03 1.9932509137e-03
1.6357421875e+01 3.9005062452e-03 1.9056061243e-03 1.9949001209e-03
1.6418457031e+01 3.7990142129e-03 1.8091415000e-03 1.9898727129e-03
1.6479492188e+01 3.7342664690e-03 1.7286219676e-03 2.0056445014e-03
1.6540527344e+01 3.6818279138e-03 1.6702688893e-03 2.0115590245e-03
1.6601562500e+01 3.6255773407e-03 1.5931214846e-03 2.0324558562e-03
1.6662597656e+01 3.5231688727e-03 1.5110758116e-03 2.0120930612e-03
