# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
2.9589843750e+02 1.1554446453e-13 3.9018484199e-14 7.6525980331e-14
2.9595947266e+02 1.1548628152e-13 3.8999582099e-14 7.6486699425e-14
2.9602050781e+02 1.1542161501e-13 3.8978462523e-14 7.6443152488e-14
2.9608154297e+02 1.1534995993e-13 3.8955013690e-14 7.6394946243e-14
2.9614257812e+02 1.1527147369e-13 3.8929251651e-14 7.6342222042e-14
2.9620361328e+02 1.1518695374e-13 3.8901297313e-14 7.6285656422e-14
2.9626464844e+02 1.1509770363e-13 3.8871340278e-14 7.6226363353e-14
2.9632568359e+02 1.1500540622e-13 3.8839651533e-14 7.6165754689e-14
2.9638671875e+02 1.1491198423e-13 3.8806584302e-14 7.6105399927e-14
2.9644775391e+02 1.1481931335e-13 3.8772524050e-14 7.6046789298e-14
2.9650878906e+02 1.1472899594e-13 3.8737857726e-14 7.5991138211e-14
2.9656982422e+02 1.1464228138e-13 3.8702957503e-14 7.5939323874e-14
2.9663085938e+02 1.1456000910e-13 3.8668188161e-14 7.5891820942e-14
2.9669189453e+02 1.1448256415e-13 3.8633889936e-14 7.5848674210e-14
2.9675292969e+02 1.1440984443e-13 3.8600335217e-14 7.5809509210e-14
2.9681396484e+02 1.1434159623e-13 3.8567837316e-14 7.5773758915e-14
2.9687500000e+02 1.1427750095e-13 3.8536739131e-14 7.5740761815e-14
2.9693603516e+02 1.1421723394e-13 3.8507415980e-14 7.5709817964e-14
2.9699707031e+02 1.1416061981e-13 3.8480301954e-14 7.5680317854e-14
2.9705810547e+02 1.1410775898e-13 3.8455891007e-14 7.5651867969e-14
2.9711914062e+02 1.1405898812e-13 3.8434701065e-14 7.5624287058e-14
2.9718017578e+02 1.1401480342e-13 3.8417252766e-14 7.5597550652e-14
2.9724121094e+02 1.1397579100e-13 3.8403998226e-14 7.5571792779e-14
2.9730224609e+02 1.1394255373e-13 3.8395266619e-14 7.5547287111e-14
2.9736328125e+02 1.1391545315e-13 3.8391179633e-14 7.5524273519e-14
2.9742431641e+02 1.1389449505e-13 3.8391599005e-14 7.5502896049e-14
2.9748535156e+02 1.1387926242e-13 3.8396096636e-14 7.5483165785e-14
2.9754638672e+02 1.1386892409e-13 3.8403975448e-14 7.5464948642e-14
2.9760742188e+02 1.1386215016e-13 3.8414257851e-14 7.5447892308e-14
2.9766845703e+02 1.1385713877e-13 3.8425746400e-14 7.5431392367e-14
2.9772949219e+02 1.1385192406e-13 3.8437165824e-14 7.5414758232e-14
2.9779052734e+02 1.1384443624e-13 3.8447238145e-14 7.5397198090e-14
2.9785156250e+02 1.1383272768e-13 3.8454801626e-14 7.5377926052e-14
2.9791259766e+02 1.1381525418e-13 3.8458950146e-14 7.5356304033e-14
2.9797363281e+02 1.1379095868e-13 3.8459087677e-14 7.5331871003e-14
2.9803466797e+02 1.1375942326e-13 3.8454993470e-14 7.5304429789e-14
2.9809570312e+02 1.1372084885e-13 3.8446801881e-14 7.5274046965e-14
2.9815673828e+02 1.1367608015e-13 3.8434965654e-14 7.5241114492e-14
2.9821777344e+02 1.1362639556e-13 3.8420181680e-14 7.5206213883e-14
2.9827880859e+02 1.1357343981e-13 3.8403307989e-14 7.5170131825e-14
2.9833984375e+02 1.1351890321e-13 3.8385227608e-14 7.5133675604e-14
2.9840087891e+02 1.1346452395e-13 3.8366804487e-14 7.5097719459e-14
2.9846191406e+02 1.1341182963e-13 3.8348767311e-14 7.5063062319e-14
2.9852294922e+02 1.1336202268e-13 3.8331678227e-14 7.5030344455e-14
2.9858398438e+02 1.1331602612e-13 3.8315917072e-14 7.5000109045e-14
2.9864501953e+02 1.1327438797e-13 3.8301662531e-14 7.4972725444e-14
2.9870605469e+02 1.1323740089e-13 3.8288942332e-14 7.4948458557e-14
2.9876708984e+02 1.1320513420e-13 3.8277647876e-14 7.4927486329e-14
2.9882812500e+02 1.1317754745e-13 3.8267602467e-14 7.4909944981e-14
2.9888916016e+02 1.1315446280e-13 3.8258546856e-14 7.4895915947e-14
2.9895019531e+02 1.1313563825e-13 3.8250206531e-14 7.4885431724e-14
2.9901123047e+02 1.1312083847e-13 3.8242326698e-14 7.4878511777e-14
2.9907226562e+02 1.1310972630e-13 3.8234663288e-14 7.4875063014e-14
2.9913330078e+02 1.1310178453e-13 3.8226984054e-14 7.4874800481e-14
2.9919433594e+02 1.1309633856e-13 3.8219087882e-14 7.4877250674e-14
2.9925537109e+02 1.1309251423e-13 3.8210787587e-14 7.4881726646e-14
2.9931640625e+02 1.1308907997e-13 3.8201881606e-14 7.4887198362e-14
2.9937744141e+02 1.1308451383e-13 3.8192162591e-14 7.4892351243e-14
2.9943847656e+02 1.1307694540e-13 3.8181378769e-14 7.4895566631e-14
2.9949951172e+02 1.1306432508e-13 3.8169233517e-14 7.4895091567e-14
2.9956054688e+02 1.1304456524e-13 3.8155403582e-14 7.4889161656e-14
2.9962158203e+02 1.1301562658e-13 3.8139526085e-14 7.4876100498e-14
2.9968261719e+02 1.1297586343e-13 3.8121277325e-14 7.4854586109e-14
2.9974365234e+02 1.1292412143e-13 3.8100374344e-14 7.4823747089e-14
2.9980468750e+02 1.1285994501e-13 3.8076645201e-14 7.4783299805e-14
2.9986572266e+02 1.1278382280e-13 3.8050112433e-14 7.4733710362e-14
2.9992675781e+02 1.1269699016e-13 3.8020930554e-14 7.4676059607e-14
2.9998779297e+02 1.1260146122e-13 3.7989445978e-14 7.4612015241e-14
3.0004882812e+02 1.1250001100e-13 3.7956232289e-14 7.4543778713e-14
3.0010986328e+02 1.1239571422e-13 3.7921983585e-14 7.4473730630e-14
3.0017089844e+02 1.1229175343e-13 3.7887486086e-14 7.4404267347e-14
3.0023193359e+02 1.1219102040e-13 3.7853521986e-14 7.4337498413e-14
3.0029296875e+02 1.1209583725e-13 3.7820791242e-14 7.4275046008e-14
3.0035400391e+02 1.1200769555e-13 3.7789845048e-14 7.4217850506e-14
3.0041503906e+02 1.1192710264e-13 3.7761002501e-14 7.4166100136e-14
3.0047607422e+02 1.1185364473e-13 3.7734352425e-14 7.4119292307e-14
3.0053710938e+02 1.1178612845e-13 3.7709766006e-14 7.4076362447e-14
3.0059814453e+02 1.1172274113e-13 3.7686894707e-14 7.4035846425e-14
3.0065917969e+02 1.1166149729e-13 3.7665283106e-14 7.3996214186e-14
3.0072021484e+02 1.1160055958e-13 3.7644457835e-14 7.3956101747e-14
3.0078125000e+02 1.1153866941e-13 3.7624039512e-14 7.3914629895e-14
3.0084228516e+02 1.1147520088e-13 3.7603775281e-14 7.3871425600e-14
3.0090332031e+02 1.1141041957e-13 3.7583636035e-14 7.3826783537e-14
3.0096435547e+02 1.1134541026e-13 3.7563825372e-14 7.3781584890e-14
3.0102539062e+02 1.1128183490e-13 3.7544723052e-14 7.3737111852e-14
3.0108642578e+02 1.1122164626e-13 3.7526845172e-14 7.3694801088e-14
3.0114746094e+02 1.1116674835e-13 3.7510725413e-14 7.3656022939e-14
3.0120849609e+02 1.1111866607e-13 3.7496843609e-14 7.3621822459e-14
3.0126953125e+02 1.1107829143e-13 3.7485522180e-14 7.3592769246e-14
3.0133056641e+02 1.1104577161e-13 3.7476867907e-14 7.3568903706e-14
3.0139160156e+02 1.1102046346e-13 3.7470739001e-14 7.3549724458e-14
3.0145263672e+02 1.1100114639e-13 3.7466775665e-14 7.3534370720e-14
3.0151367188e+02 1.1098617534e-13 3.7464433442e-14 7.3521741900e-14
3.0157470703e+02 1.1097382137e-13 3.7463067424e-14 7.3510753949e-14
3.0163574219e+02 1.1096250850e-13 3.7462013326e-14 7.3500495177e-14
3.0169677734e+02 1.1095101638e-13 3.7460673500e-14 7.3490342883e-14
3.0175781250e+02 1.1093862645e-13 3.7458580843e-14 7.3480045603e-14
3.0181884766e+02 1.1092505118e-13 3.7455414134e-14 7.3469637044e-14
3.0187988281e+02 1.1091040394e-13 3.7451027465e-14 7.3459376478e-14
3.0194091797e+02 1.1089499548e-13 3.7445408318e-14 7.3449587160e-14
3.0200195312e+02 1.1087926090e-13 3.7438680926e-14 7.3440579971e-14
3.0206298828e+02 1.1086352619e-13 3.7431021204e-14 7.3432504991e-14
3.0212402344e+02 1.1084795054e-13 3.7422641600e-14 7.3425308941e-14
3.0218505859e+02 1.1083255960e-13 3.7413765647e-14 7.3418793948e-14
3.0224609375e+02 1.1081732984e-13 3.7404625268e-14 7.3412704571e-14
3.0230712891e+02 1.1080219660e-13 3.7395442573e-14 7.3406754030e-14
3.0236816406e+02 1.1078711621e-13 3.7386402996e-14 7.3400713213e-14
3.0242919922e+02 1.1077227577e-13 3.7377708546e-14 7.3394567228e-14
3.0249023438e+02 1.1075806446e-13 3.7369572706e-14 7.3388491758e-14
3.0255126953e+02 1.1074498983e-13 3.7362181145e-14 7.3382808687e-14
3.0261230469e+02 1.1073353545e-13 3.7355696086e-14 7.3377839365e-14
3.0267333984e+02 1.1072402458e-13 3.7350211776e-14 7.3373812803e-14
3.0273437500e+02 1.1071655799e-13 3.7345761900e-14 7.3370796094e-14
3.0279541016e+02 1.1071080751e-13 3.7342262780e-14 7.3368544726e-14
3.0285644531e+02 1.1070595457e-13 3.7339504639e-14 7.3366449930e-14
3.0291748047e+02 1.1070085696e-13 3.7337189695e-14 7.3363667263e-14
3.0297851562e+02 1.1069395772e-13 3.7334900849e-14 7.3359056868e-14
3.0303955078e+02 1.1068362746e-13 3.7332178613e-14 7.3351448846e-14
3.0310058594e+02 1.1066822023e-13 3.7328527585e-14 7.3339692643e-14
3.0316162109e+02 1.1064617832e-13 3.7323425858e-14 7.3322752462e-14
3.0322265625e+02 1.1061644110e-13 3.7316443717e-14 7.3299997386e-14
3.0328369141e+02 1.1057836033e-13 3.7307238863e-14 7.3271121471e-14
3.0334472656e+02 1.1053187997e-13 3.7295604262e-14 7.3236275704e-14
3.0340576172e+02 1.1047747344e-13 3.7281463344e-14 7.3196010099e-14
3.0346679688e+02 1.1041612990e-13 3.7264896916e-14 7.3151232988e-14
3.0352783203e+02 1.1034931328e-13 3.7246147801e-14 7.3103165475e-14
3.0358886719e+02 1.1027879553e-13 3.7225572328e-14 7.3053223203e-14
3.0364990234e+02 1.1020654830e-13 3.7203638944e-14 7.3002909354e-14
3.0371093750e+02 1.1013465518e-13 3.7180903254e-14 7.2953751927e-14
3.0377197266e+02 1.1006499313e-13 3.7157906342e-14 7.2907086791e-14
3.0383300781e+02 1.0999936260e-13 3.7135193549e-14 7.2864169046e-14
3.0389404297e+02 1.0993911062e-13 3.7113207326e-14 7.2825903296e-14
3.0395507812e+02 1.0988526329e-13 3.7092304940e-14 7.2792958353e-14
3.0401611328e+02 1.0983835374e-13 3.7072709594e-14 7.2765644145e-14
3.0407714844e+02 1.0979848148e-13 3.7054523299e-14 7.2743958177e-14
3.0413818359e+02 1.0976540258e-13 3.7037775035e-14 7.2727627542e-14
3.0419921875e+02 1.0973857572e-13 3.7022437421e-14 7.2716138303e-14
3.0426025391e+02 1.0971709037e-13 3.7008428432e-14 7.2708661935e-14
3.0432128906e+02 1.0969989062e-13 3.6995677695e-14 7.2704212927e-14
3.0438232422e+02 1.0968575660e-13 3.6984141471e-14 7.2701615127e-14
3.0444335938e+02 1.0967328334e-13 3.6973784414e-14 7.2699498923e-14
3.0450439453e+02 1.0966097763e-13 3.6964582394e-14 7.2696395235e-14
3.0456542969e+02 1.0964723310e-13 3.6956495276e-14 7.2690737827e-14
3.0462646484e+02 1.0963035414e-13 3.6949406908e-14 7.2680947234e-14
3.0468750000e+02 1.0960865773e-13 3.6943130656e-14 7.2665527071e-14
3.0474853516e+02 1.0958058855e-13 3.6937394236e-14 7.2643194314e-14
3.0480957031e+02 1.0954477240e-13 3.6931819491e-14 7.2612952907e-14
3.0487060547e+02 1.0950030316e-13 3.6926003619e-14 7.2574299541e-14
3.0493164062e+02 1.0944679867e-13 3.6919542198e-14 7.2527256469e-14
3.0499267578e+02 1.0938453202e-13 3.6912079100e-14 7.2472452917e-14
3.0505371094e+02 1.0931454518e-13 3.6903386814e-14 7.2411158362e-14
3.0511474609e+02 1.0923863715e-13 3.6893406612e-14 7.2345230533e-14
3.0517578125e+02 1.0915928185e-13 3.6882285861e-14 7.2276995989e-14
3.0523681641e+02 1.0907938035e-13 3.6870340800e-14 7.2209039549e-14
3.0529785156e+02 1.0900204685e-13 3.6858043172e-14 7.2144003683e-14
3.0535888672e+02 1.0893031921e-13 3.6845947063e-14 7.2084372148e-14
3.0541992188e+02 1.0886669797e-13 3.6834577285e-14 7.2032120682e-14
3.0548095703e+02 1.0881289221e-13 3.6824366499e-14 7.1988525712e-14
3.0554199219e+02 1.0876962735e-13 3.6815567919e-14 7.1954059432e-14
3.0560302734e+02 1.0873646911e-13 3.6808195756e-14 7.1928273356e-14
3.0566406250e+02 1.0871187103e-13 3.6802015657e-14 7.1909855372e-14
3.0572509766e+02 1.0869332649e-13 3.6796540171e-14 7.1896786320e-14
3.0578613281e+02 1.0867777458e-13 3.6791139267e-14 7.1886635312e-14
3.0584716797e+02 1.0866186643e-13 3.6785082637e-14 7.1876783792e-14
3.0590820312e+02 1.0864249948e-13 3.6777659654e-14 7.1864839830e-14
3.0596923828e+02 1.0861723004e-13 3.6768303009e-14 7.1848927031e-14
3.0603027344e+02 1.0858444266e-13 3.6756603879e-14 7.1827838785e-14
3.0609130859e+02 1.0854364891e-13 3.6742415060e-14 7.1801233849e-14
3.0615234375e+02 1.0849540677e-13 3.6725835920e-14 7.1769570848e-14
3.0621337891e+02 1.0844127035e-13 3.6707209414e-14 7.1734060935e-14
3.0627441406e+02 1.0838341061e-13 3.6687044207e-14 7.1696366406e-14
3.0633544922e+02 1.0832431146e-13 3.6665936754e-14 7.1658374709e-14
3.0639648438e+02 1.0826649910e-13 3.6644517671e-14 7.1621981429e-14
3.0645751953e+02 1.0821217257e-13 3.6623388396e-14 7.1588784179e-14
3.0651855469e+02 1.0816302961e-13 3.6603058001e-14 7.1559971613e-14
3.0657958984e+02 1.0812005201e-13 3.6583895622e-14 7.1536156383e-14
3.0664062500e+02 1.0808346840e-13 3.6566113764e-14 7.1517354637e-14
3.0670166016e+02 1.0805279609e-13 3.6549769694e-14 7.1503026397e-14
3.0676269531e+02 1.0802698257e-13 3.6534768531e-14 7.1492214041e-14
3.0682373047e+02 1.0800457727e-13 3.6520925950e-14 7.1483651319e-14
3.0688476562e+02 1.0798391524e-13 3.6507982674e-14 7.1475932562e-14
3.0694580078e+02 1.0796315732e-13 3.6495590834e-14 7.1467566483e-14
3.0700683594e+02 1.0794064351e-13 3.6483408811e-14 7.1457234695e-14
3.0706787109e+02 1.0791496599e-13 3.6471108686e-14 7.1443857300e-14
3.0712890625e+02 1.0788509464e-13 3.6458406132e-14 7.1426688504e-14
3.0718994141e+02 1.0785046644e-13 3.6445085347e-14 7.1405381090e-14
3.0725097656e+02 1.0781090110e-13 3.6430968727e-14 7.1379932374e-14
3.0731201172e+02 1.0776664547e-13 3.6415952624e-14 7.1350692842e-14
3.0737304688e+02 1.0771828900e-13 3.6400012214e-14 7.1318276784e-14
3.0743408203e+02 1.0766659003e-13 3.6383169169e-14 7.1283420862e-14
3.0749511719e+02 1.0761234363e-13 3.6365472255e-14 7.1246871372e-14
3.0755615234e+02 1.0755623937e-13 3.6346981651e-14 7.1209257722e-14
3.0761718750e+02 1.0749886952e-13 3.6327808036e-14 7.1171061489e-14
3.0767822266e+02 1.0744066117e-13 3.6308082589e-14 7.1132578584e-14
3.0773925781e+02 1.0738185431e-13 3.6287972777e-14 7.1093881533e-14
3.0780029297e+02 1.0732263089e-13 3.6267683928e-14 7.1054946966e-14
3.0786132812e+02 1.0726323573e-13 3.6247497684e-14 7.1015738044e-14
3.0792236328e+02 1.0720406537e-13 3.6227767147e-14 7.0976298227e-14
3.0798339844e+02 1.0714568607e-13 3.6208893308e-14 7.0936792761e-14
3.0804443359e+02 1.0708901714e-13 3.6191337355e-14 7.0897679788e-14
3.0810546875e+02 1.0703519989e-13 3.6175580938e-14 7.0859618956e-14
3.0816650391e+02 1.0698550520e-13 3.6162086843e-14 7.0823418362e-14
3.0822753906e+02 1.0694120497e-13 3.6151220111e-14 7.0789984863e-14
3.0828857422e+02 1.0690344390e-13 3.6143228250e-14 7.0760215649e-14
3.0834960938e+02 1.0687308361e-13 3.6138213142e-14 7.0734870472e-14
3.0841064453e+02 1.0685047274e-13 3.6136053630e-14 7.0714419109e-14
3.0847167969e+02 1.0683542727e-13 3.6136424310e-14 7.0699002963e-14
3.0853271484e+02 1.0682725835e-13 3.6138821164e-14 7.0688437189e-14
3.0859375000e+02 1.0682470955e-13 3.6142562956e-14 7.0682146597e-14
3.0865478516e+02 1.0682609303e-13 3.6146869649e-14 7.0679223380e-14
3.0871582031e+02 1.0682950494e-13 3.6150936451e-14 7.0678568492e-14
3.0877685547e+02 1.0683296824e-13 3.6154012036e-14 7.0678956205e-14
3.0883789062e+02 1.0683459974e-13 3.6155454404e-14 7.0679145334e-14
3.0889892578e+02 1.0683272072e-13 3.6154767724e-14 7.0677952991e-14
3.0895996094e+02 1.0682607398e-13 3.6151667916e-14 7.0674406068e-14
3.0902099609e+02 1.0681382184e-13 3.6146074276e-14 7.0667747566e-14
3.0908203125e+02 1.0679557393e-13 3.6138082423e-14 7.0657491503e-14
3.0914306641e+02 1.0677135980e-13 3.6127949958e-14 7.0643409838e-14
3.0920410156e+02 1.0674157805e-13 3.6116025294e-14 7.0625552758e-14
3.0926513672e+02 1.0670683081e-13 3.6102679740e-14 7.0604151074e-14
3.0932617188e+02 1.0666772066e-13 3.6088225603e-14 7.0579495055e-14
3.0938720703e+02 1.0662492178e-13 3.6072917290e-14 7.0552004486e-14
3.0944824219e+02 1.0657893836e-13 3.6056898112e-14 7.0522040252e-14
3.0950927734e+02 1.0653003531e-13 3.6040172112e-14 7.0489863196e-14
3.0957031250e+02 1.0647828489e-13 3.6022629608e-14 7.0455655282e-14
3.0963134766e+02 1.0642355762e-13 3.6004086485e-14 7.0419471137e-14
3.0969238281e+02 1.0636567980e-13 3.5984348754e-14 7.0381331046e-14
3.0975341797e+02 1.0630457692e-13 3.5963292619e-14 7.0341284299e-14
3.0981445312e+02 1.0624033155e-13 3.5940897614e-14 7.0299433934e-14
3.0987548828e+02 1.0617333702e-13 3.5917299200e-14 7.0256037821e-14
3.0993652344e+02 1.0610438159e-13 3.5892809517e-14 7.0211572074e-14
3.0999755859e+02 1.0603467429e-13 3.5867941638e-14 7.0166732654e-14
3.1005859375e+02 1.0596579669e-13 3.5843362645e-14 7.0122434044e-14
3.1011962891e+02 1.0589952508e-13 3.5819813543e-14 7.0079711541e-14
3.1018066406e+02 1.0583757191e-13 3.5798019710e-14 7.0039552201e-14
3.1024169922e+02 1.0578143963e-13 3.5778619376e-14 7.0002820256e-14
3.1030273438e+02 1.0573210896e-13 3.5762043657e-14 6.9970065302e-14
3.1036376953e+02 1.0568992716e-13 3.5748473356e-14 6.9941453805e-14
3.1042480469e+02 1.0565446914e-13 3.5737777361e-14 6.9916691775e-14
3.1048583984e+02 1.0562460923e-13 3.5729532301e-14 6.9895076926e-14
3.1054687500e+02 1.0559855585e-13 3.5723040963e-14 6.9875514891e-14
3.1060791016e+02 1.0557420267e-13 3.5717462097e-14 6.9856740577e-14
3.1066894531e+02 1.0554937373e-13 3.5711885913e-14 6.9837487820e-14
3.1072998047e+02 1.0552208194e-13 3.5705424899e-14 6.9816657043e-14
3.1079101562e+02 1.0549079087e-13 3.5697345335e-14 6.9793445534e-14
3.1085205078e+02 1.0545462654e-13 3.5687132482e-14 6.9767494059e-14
3.1091308594e+02 1.0541341189e-13 3.5674533926e-14 6.9738877961e-14
3.1097412109e+02 1.0536756510e-13 3.5659526278e-14 6.9708038818e-14
3.1103515625e+02 1.0531811759e-13 3.5642344321e-14 6.9675773265e-14
3.1109619141e+02 1.0526635385e-13 3.5623369614e-14 6.9642984237e-14
3.1115722656e+02 1.0521365295e-13 3.5603090572e-14 6.9610562380e-14
3.1121826172e+02 1.0516130381e-13 3.5582026530e-14 6.9579277280e-14
3.1127929688e+02 1.0511032768e-13 3.5560670720e-14 6.9549656963e-14
3.1134033203e+02 1.0506138012e-13 3.5539465387e-14 6.9521914735e-14
3.1140136719e+02 1.0501474946e-13 3.5518774705e-14 6.9495974752e-14
3.1146240234e+02 1.0497039982e-13 3.5498865364e-14 6.9471534453e-14
3.1152343750e+02 1.0492806618e-13 3.5479945630e-14 6.9448120545e-14
3.1158447266e+02 1.0488729730e-13 3.5462141721e-14 6.9425155575e-14
3.1164550781e+02 1.0484764973e-13 3.5445543271e-14 6.9402106457e-14
3.1170654297e+02 1.0480869668e-13 3.5430175706e-14 6.9378520972e-14
3.1176757812e+02 1.0477009623e-13 3.5416010924e-14 6.9354085310e-14
3.1182861328e+02 1.0473164157e-13 3.5402974720e-14 6.9328666854e-14
3.1188964844e+02 1.0469323590e-13 3.5390930792e-14 6.9302305106e-14
3.1195068359e+02 1.0465492715e-13 3.5379712006e-14 6.9275215141e-14
3.1201171875e+02 1.0461689315e-13 3.5369137739e-14 6.9247755414e-14
3.1207275391e+02 1.0457938049e-13 3.5359018464e-14 6.9220362030e-14
3.1213378906e+02 1.0454265528e-13 3.5349180087e-14 6.9193475198e-14
3.1219482422e+02 1.0450701148e-13 3.5339489332e-14 6.9167522144e-14
3.1225585938e+02 1.0447269802e-13 3.5329865220e-14 6.9142832804e-14
3.1231689453e+02 1.0443988442e-13 3.5320284537e-14 6.9119599886e-14
3.1237792969e+02 1.0440863081e-13 3.5310767119e-14 6.9097863692e-14
3.1243896484e+02 1.0437893971e-13 3.5301371534e-14 6.9077568175e-14
3.1250000000e+02 1.0435068728e-13 3.5292161694e-14 6.9058525585e-14
3.1256103516e+02 1.0432376001e-13 3.5283207413e-14 6.9040552600e-14
3.1262207031e+02 1.0429806397e-13 3.5274554241e-14 6.9023509727e-14
3.1268310547e+02 1.0427361469e-13 3.5266237988e-14 6.9007376706e-14
3.1274414062e+02 1.0425054465e-13 3.5258277447e-14 6.8992267207e-14
3.1280517578e+02 1.0422909475e-13 3.5250670821e-14 6.8978423931e-14
3.1286621094e+02 1.0420960781e-13 3.5243406406e-14 6.8966201403e-14
3.1292724609e+02 1.0419251127e-13 3.5236501948e-14 6.8956009324e-14
3.1298828125e+02 1.0417814246e-13 3.5229982865e-14 6.8948159595e-14
3.1304931641e+02 1.0416661275e-13 3.5223842886e-14 6.8942769867e-14
3.1311035156e+02 1.0415775445e-13 3.5218052953e-14 6.8939701501e-14
3.1317138672e+02 1.0415096599e-13 3.5212520524e-14 6.8938445463e-14
3.1323242188e+02 1.0414521904e-13 3.5207059947e-14 6.8938159091e-14
3.1329345703e+02 1.0413912135e-13 3.5201385106e-14 6.8937736243e-14
3.1335449219e+02 1.0413096092e-13 3.5195096573e-14 6.8935864345e-14
3.1341552734e+02 1.0411896355e-13 3.5187732398e-14 6.8931231154e-14
3.1347656250e+02 1.0410146335e-13 3.5178805355e-14 6.8922657996e-14
3.1353759766e+02 1.0407706957e-13 3.5167837010e-14 6.8909232561e-14
3.1359863281e+02 1.0404484659e-13 3.5154430621e-14 6.8890415970e-14
3.1365966797e+02 1.0400455087e-13 3.5138371260e-14 6.8866179606e-14
3.1372070312e+02 1.0395654678e-13 3.5119628417e-14 6.8836918365e-14
3.1378173828e+02 1.0390182751e-13 3.5098405332e-14 6.8803422182e-14
3.1384277344e+02 1.0384184852e-13 3.5075114161e-14 6.8766734357e-14
3.1390380859e+02 1.0377839202e-13 3.5050321091e-14 6.8728070925e-14
3.1396484375e+02 1.0371339936e-13 3.5024724835e-14 6.8688674526e-14
3.1402587891e+02 1.0364866021e-13 3.4999036230e-14 6.8649623978e-14
3.1408691406e+02 1.0358569463e-13 3.4973916927e-14 6.8611777699e-14
3.1414794922e+02 1.0352557236e-13 3.4949886741e-14 6.8575685614e-14
3.1420898438e+02 1.0346904803e-13 3.4927333715e-14 6.8541714312e-14
3.1427001953e+02 1.0341639177e-13 3.4906439414e-14 6.8509952355e-14
3.1433105469e+02 1.0336754127e-13 3.4887195316e-14 6.8480345959e-14
3.1439208984e+02 1.0332224471e-13 3.4869460106e-14 6.8452784599e-14
3.1445312500e+02 1.0328018356e-13 3.4852994081e-14 6.8427189482e-14
3.1451416016e+02 1.0324101398e-13 3.4837513715e-14 6.8403500262e-14
3.1457519531e+02 1.0320447398e-13 3.4822756769e-14 6.8381717207e-14
3.1463623047e+02 1.0317044134e-13 3.4808524798e-14 6.8361916543e-14
3.1469726562e+02 1.0313880504e-13 3.4794681334e-14 6.8344123704e-14
3.1475830078e+02 1.0310946156e-13 3.4781175662e-14 6.8328285898e-14
3.1481933594e+02 1.0308229800e-13 3.4768048889e-14 6.8314249113e-14
3.1488037109e+02 1.0305705962e-13 3.4755391894e-14 6.8301667730e-14
3.1494140625e+02 1.0303342904e-13 3.4743348083e-14 6.8290080955e-14
3.1500244141e+02 1.0301101555e-13 3.4732088697e-14 6.8278926858e-14
3.1506347656e+02 1.0298935101e-13 3.4721764939e-14 6.8267586067e-14
3.1512451172e+02 1.0296798620e-13 3.4712505950e-14 6.8255480250e-14
3.1518554688e+02 1.0294658709e-13 3.4704431495e-14 6.8242155595e-14
3.1524658203e+02 1.0292498212e-13 3.4697619468e-14 6.8227362654e-14
3.1530761719e+02 1.0290307849e-13 3.4692091941e-14 6.8210986553e-14
3.1536865234e+02 1.0288088549e-13 3.4687810083e-14 6.8193075407e-14
3.1542968750e+02 1.0285845230e-13 3.4684663445e-14 6.8173788855e-14
3.1549072266e+02 1.0283576176e-13 3.4682455500e-14 6.8153306259e-14
3.1555175781e+02 1.0281260102e-13 3.4680884283e-14 6.8131716739e-14
3.1561279297e+02 1.0278849634e-13 3.4679540977e-14 6.8108955362e-14
3.1567382812e+02 1.0276277208e-13 3.4677954052e-14 6.8084818028e-14
3.1573486328e+02 1.0273463735e-13 3.4675639730e-14 6.8058997617e-14
3.1579589844e+02 1.0270322568e-13 3.4672119985e-14 6.8031105698e-14
3.1585693359e+02 1.0266783097e-13 3.4667007284e-14 6.8000823682e-14
3.1591796875e+02 1.0262805339e-13 3.4660057202e-14 6.7967996184e-14
3.1597900391e+02 1.0258394587e-13 3.4651215327e-14 6.7932730545e-14
3.1604003906e+02 1.0253610750e-13 3.4640623206e-14 6.7895484290e-14
3.1610107422e+02 1.0248567798e-13 3.4628625511e-14 6.7857052470e-14
3.1616210938e+02 1.0243429679e-13 3.4615748003e-14 6.7818548785e-14
3.1622314453e+02 1.0238387310e-13 3.4602607956e-14 6.7781265141e-14
3.1628417969e+02 1.0233639878e-13 3.4589860569e-14 6.7746538215e-14
3.1634521484e+02 1.0229366063e-13 3.4578104617e-14 6.7715556016e-14
3.1640625000e+02 1.0225705572e-13 3.4567825411e-14 6.7689230306e-14
3.1646728516e+02 1.0222740315e-13 3.4559344343e-14 6.7668058806e-14
3.1652832031e+02 1.0220476792e-13 3.4552769498e-14 6.7651998418e-14
3.1658935547e+02 1.0218858548e-13 3.4548035165e-14 6.7640550311e-14
3.1665039062e+02 1.0217770769e-13 3.4544918699e-14 6.7632788993e-14
3.1671142578e+02 1.0217058314e-13 3.4543073363e-14 6.7627509778e-14
3.1677246094e+02 1.0216541692e-13 3.4542080910e-14 6.7623336013e-14
3.1683349609e+02 1.0216049360e-13 3.4541522382e-14 6.7618971221e-14
3.1689453125e+02 1.0215427511e-13 3.4540982483e-14 6.7613292631e-14
3.1695556641e+02 1.0214557647e-13 3.4540094184e-14 6.7605482287e-14
