# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
2.3315429688e+02 5.1966860556e-13 1.7732258876e-13 3.4234601680e-13
2.3321533203e+02 5.1827531648e-13 1.7683404066e-13 3.4144127582e-13
2.3327636719e+02 5.1689007818e-13 1.7634740712e-13 3.4054267106e-13
2.3333740234e+02 5.1550802502e-13 1.7586209418e-13 3.3964593083e-13
2.3339843750e+02 5.1412413052e-13 1.7537756569e-13 3.3874656483e-13
2.3345947266e+02 5.1273374434e-13 1.7489341683e-13 3.3784032751e-13
2.3352050781e+02 5.1133306084e-13 1.7440944211e-13 3.3692361873e-13
2.3358154297e+02 5.0991949364e-13 1.7392566655e-13 3.3599382710e-13
2.3364257812e+02 5.0849193731e-13 1.7344231440e-13 3.3504962291e-13
2.3370361328e+02 5.0705083931e-13 1.7295977067e-13 3.3409106864e-13
2.3376464844e+02 5.0559818181e-13 1.7247852913e-13 3.3311965269e-13
2.3382568359e+02 5.0413720238e-13 1.7199910368e-13 3.3213809869e-13
2.3388671875e+02 5.0267209024e-13 1.7152195161e-13 3.3115013863e-13
2.3394775391e+02 5.0120759083e-13 1.7104741282e-13 3.3016017801e-13
2.3400878906e+02 4.9974857558e-13 1.7057568322e-13 3.2917289236e-13
2.3406982422e+02 4.9829960081e-13 1.7010680596e-13 3.2819279484e-13
2.3413085938e+02 4.9686459640e-13 1.6964066145e-13 3.2722393495e-13
2.3419189453e+02 4.9544658689e-13 1.6917701141e-13 3.2626957548e-13
2.3425292969e+02 4.9404756557e-13 1.6871555928e-13 3.2533200630e-13
2.3431396484e+02 4.9266843301e-13 1.6825596254e-13 3.2441247047e-13
2.3437500000e+02 4.9130902746e-13 1.6779788417e-13 3.2351114328e-13
2.3443603516e+02 4.8996826878e-13 1.6734103057e-13 3.2262723821e-13
2.3449707031e+02 4.8864431682e-13 1.6688513902e-13 3.2175917780e-13
2.3455810547e+02 4.8733475050e-13 1.6642999155e-13 3.2090475896e-13
2.3461914062e+02 4.8603681771e-13 1.6597543313e-13 3.2006138458e-13
2.3468017578e+02 4.8474762646e-13 1.6552134587e-13 3.1922628060e-13
2.3474121094e+02 4.8346433033e-13 1.6506766022e-13 3.1839667011e-13
2.3480224609e+02 4.8218428934e-13 1.6461436269e-13 3.1756992665e-13
2.3486328125e+02 4.8090512874e-13 1.6416149106e-13 3.1674363768e-13
2.3492431641e+02 4.7962480900e-13 1.6370913565e-13 3.1591567336e-13
2.3498535156e+02 4.7834166135e-13 1.6325745006e-13 3.1508421130e-13
2.3504638672e+02 4.7705434667e-13 1.6280661055e-13 3.1424773612e-13
2.3510742188e+02 4.7576183377e-13 1.6235680804e-13 3.1340502573e-13
2.3516845703e+02 4.7446337918e-13 1.6190822398e-13 3.1255515520e-13
2.3522949219e+02 4.7315853185e-13 1.6146100167e-13 3.1169753018e-13
2.3529052734e+02 4.7184713573e-13 1.6101522860e-13 3.1083190713e-13
2.3535156250e+02 4.7052931868e-13 1.6057091623e-13 3.0995840245e-13
2.3541259766e+02 4.6920554090e-13 1.6012800314e-13 3.0907753775e-13
2.3547363281e+02 4.6787665758e-13 1.5968638019e-13 3.0819027739e-13
2.3553466797e+02 4.6654388708e-13 1.5924591339e-13 3.0729797369e-13
2.3559570312e+02 4.6520883403e-13 1.5880648503e-13 3.0640234900e-13
2.3565673828e+02 4.6387345185e-13 1.5836801936e-13 3.0550543249e-13
2.3571777344e+02 4.6253995975e-13 1.5793051177e-13 3.0460944798e-13
2.3577880859e+02 4.6121072981e-13 1.5749404375e-13 3.0371668606e-13
2.3583984375e+02 4.5988813973e-13 1.5705878819e-13 3.0282935154e-13
2.3590087891e+02 4.5857439105e-13 1.5662498935e-13 3.0194940170e-13
2.3596191406e+02 4.5727132853e-13 1.5619293490e-13 3.0107839363e-13
2.3602294922e+02 4.5598027678e-13 1.5576290124e-13 3.0021737554e-13
2.3608398438e+02 4.5470191797e-13 1.5533512353e-13 2.9936679443e-13
2.3614501953e+02 4.5343622020e-13 1.5490974331e-13 2.9852647689e-13
2.3620605469e+02 4.5218242051e-13 1.5448678205e-13 2.9769563847e-13
2.3626708984e+02 4.5093909076e-13 1.5406613141e-13 2.9687295934e-13
2.3632812500e+02 4.4970427976e-13 1.5364753277e-13 2.9605674699e-13
2.3638916016e+02 4.4847569561e-13 1.5323061592e-13 2.9524507969e-13
2.3645019531e+02 4.4725094970e-13 1.5281492257e-13 2.9443602713e-13
2.3651123047e+02 4.4602781265e-13 1.5239996158e-13 2.9362785107e-13
2.3657226562e+02 4.4480441077e-13 1.5198524521e-13 2.9281916556e-13
2.3663330078e+02 4.4357940079e-13 1.5157035288e-13 2.9200904791e-13
2.3669433594e+02 4.4235207907e-13 1.5115495536e-13 2.9119712371e-13
2.3675537109e+02 4.4112242861e-13 1.5073886864e-13 2.9038355997e-13
2.3681640625e+02 4.3989105039e-13 1.5032205688e-13 2.8956899351e-13
2.3687744141e+02 4.3865903693e-13 1.4990462184e-13 2.8875441509e-13
2.3693847656e+02 4.3742786967e-13 1.4948681221e-13 2.8794105746e-13
2.3699951172e+02 4.3619922142e-13 1.4906900501e-13 2.8713021641e-13
2.3706054688e+02 4.3497477880e-13 1.4865164759e-13 2.8632313121e-13
2.3712158203e+02 4.3375610167e-13 1.4823523734e-13 2.8552086433e-13
2.3718261719e+02 4.3254451740e-13 1.4782028953e-13 2.8472422787e-13
2.3724365234e+02 4.3134103612e-13 1.4740731076e-13 2.8393372536e-13
2.3730468750e+02 4.3014629334e-13 1.4699674741e-13 2.8314954593e-13
2.3736572266e+02 4.2896055085e-13 1.4658896197e-13 2.8237158888e-13
2.3742675781e+02 4.2778371053e-13 1.4618422813e-13 2.8159948240e-13
2.3748779297e+02 4.2661537391e-13 1.4578271055e-13 2.8083266335e-13
2.3754882812e+02 4.2545489448e-13 1.4538446867e-13 2.8007042581e-13
2.3760986328e+02 4.2430144575e-13 1.4498946609e-13 2.7931197967e-13
2.3767089844e+02 4.2315411429e-13 1.4459757044e-13 2.7855654385e-13
2.3773193359e+02 4.2201194776e-13 1.4420856827e-13 2.7780337949e-13
2.3779296875e+02 4.2087402612e-13 1.4382219197e-13 2.7705183415e-13
2.3785400391e+02 4.1973945585e-13 1.4343810570e-13 2.7630135016e-13
2.3791503906e+02 4.1860739044e-13 1.4305590997e-13 2.7555148047e-13
2.3797607422e+02 4.1747702800e-13 1.4267515174e-13 2.7480187626e-13
2.3803710938e+02 4.1634756685e-13 1.4229531263e-13 2.7405225423e-13
2.3809814453e+02 4.1521818696e-13 1.4191582772e-13 2.7330235924e-13
2.3815917969e+02 4.1408805985e-13 1.4153610838e-13 2.7255195147e-13
2.3822021484e+02 4.1295635132e-13 1.4115555951e-13 2.7180079181e-13
2.3828125000e+02 4.1182227657e-13 1.4077362551e-13 2.7104865107e-13
2.3834228516e+02 4.1068514915e-13 1.4038983414e-13 2.7029531501e-13
2.3840332031e+02 4.0954444964e-13 1.4000383604e-13 2.6954061361e-13
2.3846435547e+02 4.0839995522e-13 1.3961545518e-13 2.6878450004e-13
2.3852539062e+02 4.0725180254e-13 1.3922471884e-13 2.6802708369e-13
2.3858642578e+02 4.0610048160e-13 1.3883185105e-13 2.6726863055e-13
2.3864746094e+02 4.0494690291e-13 1.3843727768e-13 2.6650962523e-13
2.3870849609e+02 4.0379237759e-13 1.3804162245e-13 2.6575075514e-13
2.3876953125e+02 4.0263851254e-13 1.3764564750e-13 2.6499286504e-13
2.3883056641e+02 4.0148705498e-13 1.3725019987e-13 2.6423685511e-13
2.3889160156e+02 4.0033975526e-13 1.3685615746e-13 2.6348359780e-13
2.3895263672e+02 3.9919822368e-13 1.3646437168e-13 2.6273385200e-13
2.3901367188e+02 3.9806375126e-13 1.3607558634e-13 2.6198816492e-13
2.3907470703e+02 3.9693719485e-13 1.3569038151e-13 2.6124681334e-13
2.3913574219e+02 3.9581893377e-13 1.3530913983e-13 2.6050979394e-13
2.3919677734e+02 3.9470885511e-13 1.3493201253e-13 2.5977684257e-13
2.3925781250e+02 3.9360636345e-13 1.3455889991e-13 2.5904746354e-13
2.3931884766e+02 3.9251053182e-13 1.3418948277e-13 2.5832104905e-13
2.3937988281e+02 3.9142022908e-13 1.3382326486e-13 2.5759696423e-13
2.3944091797e+02 3.9033426769e-13 1.3345965255e-13 2.5687461514e-13
2.3950195312e+02 3.8925156581e-13 1.3309802072e-13 2.5615354509e-13
2.3956298828e+02 3.8817127581e-13 1.3273779623e-13 2.5543347958e-13
2.3962402344e+02 3.8709288066e-13 1.3237853232e-13 2.5471434834e-13
2.3968505859e+02 3.8601625593e-13 1.3201996656e-13 2.5399628936e-13
2.3974609375e+02 3.8494169148e-13 1.3166204012e-13 2.5327965136e-13
2.3980712891e+02 3.8386984423e-13 1.3130488405e-13 2.5256496018e-13
2.3986816406e+02 3.8280167929e-13 1.3094877836e-13 2.5185290093e-13
2.3992919922e+02 3.8173840051e-13 1.3059409983e-13 2.5114430069e-13
2.3999023438e+02 3.8068132497e-13 1.3024124866e-13 2.5044007631e-13
2.4005126953e+02 3.7963176020e-13 1.2989058906e-13 2.4974117114e-13
2.4011230469e+02 3.7859088872e-13 1.2954240474e-13 2.4904848398e-13
2.4017333984e+02 3.7755963422e-13 1.2919686663e-13 2.4836276759e-13
2.4023437500e+02 3.7653853971e-13 1.2885400860e-13 2.4768453111e-13
2.4029541016e+02 3.7552768472e-13 1.2851374253e-13 2.4701394219e-13
2.4035644531e+02 3.7452661256e-13 1.2817586399e-13 2.4635074857e-13
2.4041748047e+02 3.7353435170e-13 1.2784009063e-13 2.4569426107e-13
2.4047851562e+02 3.7254947247e-13 1.2750607768e-13 2.4504339479e-13
2.4053955078e+02 3.7157015970e-13 1.2717342886e-13 2.4439673084e-13
2.4060058594e+02 3.7059436704e-13 1.2684172690e-13 2.4375264014e-13
2.4066162109e+02 3.6961997328e-13 1.2651052893e-13 2.4310944435e-13
2.4072265625e+02 3.6864497945e-13 1.2617939930e-13 2.4246558016e-13
2.4078369141e+02 3.6766768201e-13 1.2584793409e-13 2.4181974792e-13
2.4084472656e+02 3.6668682066e-13 1.2551577639e-13 2.4117104427e-13
2.4090576172e+02 3.6570169133e-13 1.2518263876e-13 2.4051905257e-13
2.4096679688e+02 3.6471219997e-13 1.2484833415e-13 2.3986386582e-13
2.4102783203e+02 3.6371886097e-13 1.2451278209e-13 2.3920607888e-13
2.4108886719e+02 3.6272276204e-13 1.2417601861e-13 2.3854674343e-13
2.4114990234e+02 3.6172547159e-13 1.2383818820e-13 2.3788728340e-13
2.4121093750e+02 3.6072888139e-13 1.2349950908e-13 2.3722937230e-13
2.4127197266e+02 3.5973504962e-13 1.2316025833e-13 2.3657479130e-13
2.4133300781e+02 3.5874601432e-13 1.2282074384e-13 2.3592527048e-13
2.4139404297e+02 3.5776360084e-13 1.2248126626e-13 2.3528233458e-13
2.4145507812e+02 3.5678927829e-13 1.2214211657e-13 2.3464716173e-13
2.4151611328e+02 3.5582399338e-13 1.2180354993e-13 2.3402044344e-13
2.4157714844e+02 3.5486807388e-13 1.2146578538e-13 2.3340228851e-13
2.4163818359e+02 3.5392118070e-13 1.2112901121e-13 2.3279216949e-13
2.4169921875e+02 3.5298234815e-13 1.2079339676e-13 2.3218895139e-13
2.4176025391e+02 3.5205006158e-13 1.2045909105e-13 2.3159097053e-13
2.4182128906e+02 3.5112239887e-13 1.2012620621e-13 2.3099619265e-13
2.4188232422e+02 3.5019725815e-13 1.1979484217e-13 2.3040241598e-13
2.4194335938e+02 3.4927258902e-13 1.1946506746e-13 2.2980752156e-13
2.4200439453e+02 3.4834661580e-13 1.1913691139e-13 2.2920970442e-13
2.4206542969e+02 3.4741800519e-13 1.1881033612e-13 2.2860766907e-13
2.4212646484e+02 3.4648605282e-13 1.1848525339e-13 2.2800079943e-13
2.4218750000e+02 3.4555075264e-13 1.1816153124e-13 2.2738922140e-13
2.4224853516e+02 3.4461276455e-13 1.1783898875e-13 2.2677377580e-13
2.4230957031e+02 3.4367334989e-13 1.1751742564e-13 2.2615592425e-13
2.4237060547e+02 3.4273422583e-13 1.1719666375e-13 2.2553756209e-13
2.4243164062e+02 3.4179731635e-13 1.1687655316e-13 2.2492076319e-13
2.4249267578e+02 3.4086450350e-13 1.1655700066e-13 2.2430750284e-13
2.4255371094e+02 3.3993744357e-13 1.1623799624e-13 2.2369944732e-13
2.4261474609e+02 3.3901734365e-13 1.1591961566e-13 2.2309772799e-13
2.4267578125e+02 3.3810481771e-13 1.1560201420e-13 2.2250280351e-13
2.4273681641e+02 3.3719984935e-13 1.1528540683e-13 2.2191444252e-13
2.4279785156e+02 3.3630180079e-13 1.1497004286e-13 2.2133175793e-13
2.4285888672e+02 3.3540952260e-13 1.1465616676e-13 2.2075335584e-13
2.4291992188e+02 3.3452156458e-13 1.1434400837e-13 2.2017755621e-13
2.4298095703e+02 3.3363633744e-13 1.1403373719e-13 2.1960260025e-13
2.4304199219e+02 3.3275236710e-13 1.1372547027e-13 2.1902689683e-13
2.4310302734e+02 3.3186847458e-13 1.1341926832e-13 2.1844920626e-13
2.4316406250e+02 3.3098392487e-13 1.1311513386e-13 2.1786879101e-13
2.4322509766e+02 3.3009853129e-13 1.1281304669e-13 2.1728548460e-13
2.4328613281e+02 3.2921263315e-13 1.1251298551e-13 2.1669964764e-13
2.4334716797e+02 3.2832702332e-13 1.1221493964e-13 2.1611208368e-13
2.4340820312e+02 3.2744283427e-13 1.1191892135e-13 2.1552391292e-13
2.4346923828e+02 3.2656137795e-13 1.1162498251e-13 2.1493639544e-13
2.4353027344e+02 3.2568395475e-13 1.1133318302e-13 2.1435077174e-13
2.4359130859e+02 3.2481166362e-13 1.1104357352e-13 2.1376809011e-13
2.4365234375e+02 3.2394527313e-13 1.1075617961e-13 2.1318909352e-13
2.4371337891e+02 3.2308512256e-13 1.1047097233e-13 2.1261415023e-13
2.4377441406e+02 3.2223108620e-13 1.1018785646e-13 2.1204322974e-13
2.4383544922e+02 3.2138259827e-13 1.0990664496e-13 2.1147595332e-13
2.4389648438e+02 3.2053868779e-13 1.0962705813e-13 2.1091162965e-13
2.4395751953e+02 3.1969810199e-13 1.0934872871e-13 2.1034937328e-13
2.4401855469e+02 3.1885946242e-13 1.0907122632e-13 2.0978823610e-13
2.4407958984e+02 3.1802140497e-13 1.0879406379e-13 2.0922734119e-13
2.4414062500e+02 3.1718272825e-13 1.0851673833e-13 2.0866598992e-13
2.4420166016e+02 3.1634252053e-13 1.0823874740e-13 2.0810377313e-13
2.4426269531e+02 3.1550024196e-13 1.0795963891e-13 2.0754060305e-13
2.4432373047e+02 3.1465577386e-13 1.0767904343e-13 2.0697673043e-13
2.4438476562e+02 3.1380940095e-13 1.0739669713e-13 2.0641270382e-13
2.4444580078e+02 3.1296174840e-13 1.0711247373e-13 2.0584927467e-13
2.4450683594e+02 3.1211371165e-13 1.0682640182e-13 2.0528730983e-13
2.4456787109e+02 3.1126632987e-13 1.0653865836e-13 2.0472767151e-13
2.4462890625e+02 3.1042072486e-13 1.0624957723e-13 2.0417114763e-13
2.4468994141e+02 3.0957801340e-13 1.0595961014e-13 2.0361840327e-13
2.4475097656e+02 3.0873922188e-13 1.0566928443e-13 2.0306993745e-13
2.4481201172e+02 3.0790528012e-13 1.0537916975e-13 2.0252611037e-13
2.4487304688e+02 3.0707696243e-13 1.0508980922e-13 2.0198715321e-13
2.4493408203e+02 3.0625489892e-13 1.0480168914e-13 2.0145320978e-13
2.4499511719e+02 3.0543954764e-13 1.0451518856e-13 2.0092435908e-13
2.4505615234e+02 3.0463118129e-13 1.0423056510e-13 2.0040061619e-13
2.4511718750e+02 3.0382983147e-13 1.0394794055e-13 1.9988189092e-13
2.4517822266e+02 3.0303527655e-13 1.0366731291e-13 1.9936796363e-13
2.4523925781e+02 3.0224698371e-13 1.0338856204e-13 1.9885842167e-13
2.4530029297e+02 3.0146411268e-13 1.0311148865e-13 1.9835262403e-13
2.4536132812e+02 3.0068551376e-13 1.0283584556e-13 1.9784966820e-13
2.4542236328e+02 2.9990978815e-13 1.0256136810e-13 1.9734842006e-13
2.4548339844e+02 2.9913538205e-13 1.0228780429e-13 1.9684757776e-13
2.4554443359e+02 2.9836070593e-13 1.0201495391e-13 1.9634575203e-13
2.4560546875e+02 2.9758427216e-13 1.0174268196e-13 1.9584159020e-13
2.4566650391e+02 2.9680481515e-13 1.0147092940e-13 1.9533388575e-13
2.4572753906e+02 2.9602145462e-13 1.0119973894e-13 1.9482171568e-13
2.4578857422e+02 2.9523376618e-13 1.0092923106e-13 1.9430453512e-13
2.4584960938e+02 2.9444183159e-13 1.0065959889e-13 1.9378223270e-13
2.4591064453e+02 2.9364626766e-13 1.0039109785e-13 1.9325516981e-13
2.4597167969e+02 2.9284814354e-13 1.0012400500e-13 1.9272413853e-13
2.4603271484e+02 2.9204888417e-13 9.9858590850e-14 1.9219029332e-13
2.4609375000e+02 2.9125017051e-13 9.9595103405e-14 1.9165506710e-13
2.4615478516e+02 2.9045372205e-13 9.9333718230e-14 1.9112000382e-13
2.4621582031e+02 2.8966118111e-13 9.9074530163e-14 1.9058665094e-13
2.4627685547e+02 2.8887395443e-13 9.8817542225e-14 1.9005641221e-13
2.4633789062e+02 2.8809308424e-13 9.8562663122e-14 1.8953042112e-13
2.4639892578e+02 2.8731921560e-13 9.8309714705e-14 1.8900950090e-13
2.4645996094e+02 2.8655256405e-13 9.8058439671e-14 1.8849412438e-13
2.4652099609e+02 2.8579292082e-13 9.7808517101e-14 1.8798440372e-13
2.4658203125e+02 2.8503974719e-13 9.7559594385e-14 1.8748015280e-13
2.4664306641e+02 2.8429228792e-13 9.7311322672e-14 1.8698096524e-13
2.4670410156e+02 2.8354967324e-13 9.7063379017e-14 1.8648629422e-13
2.4676513672e+02 2.8281102567e-13 9.6815497734e-14 1.8599552793e-13
2.4682617188e+02 2.8207552980e-13 9.6567490486e-14 1.8550803932e-13
2.4688720703e+02 2.8134249969e-13 9.6319270856e-14 1.8502322884e-13
2.4694824219e+02 2.8061141173e-13 9.6070877071e-14 1.8454053466e-13
2.4700927734e+02 2.7988192415e-13 9.5822459306e-14 1.8405946484e-13
2.4707031250e+02 2.7915383454e-13 9.5574263195e-14 1.8357957134e-13
2.4713134766e+02 2.7842705968e-13 9.5326614409e-14 1.8310044528e-13
2.4719238281e+02 2.7770160416e-13 9.5079876070e-14 1.8262172809e-13
2.4725341797e+02 2.7697752381e-13 9.4834386994e-14 1.8214313681e-13
2.4731445312e+02 2.7625488068e-13 9.4590426178e-14 1.8166445450e-13
2.4737548828e+02 2.7553374075e-13 9.4348176362e-14 1.8118556439e-13
2.4743652344e+02 2.7481415184e-13 9.4107678085e-14 1.8070647376e-13
2.4749755859e+02 2.7409615960e-13 9.3868829870e-14 1.8022732973e-13
2.4755859375e+02 2.7337982801e-13 9.3631390727e-14 1.7974843728e-13
2.4761962891e+02 2.7266524063e-13 9.3395004127e-14 1.7927023651e-13
2.4768066406e+02 2.7195255453e-13 9.3159244165e-14 1.7879331037e-13
2.4774169922e+02 2.7124199170e-13 9.2923652982e-14 1.7831833872e-13
2.4780273438e+02 2.7053388643e-13 9.2687812947e-14 1.7784607348e-13
2.4786376953e+02 2.6982870784e-13 9.2451386254e-14 1.7737732159e-13
2.4792480469e+02 2.6912700773e-13 9.2214150690e-14 1.7691285704e-13
2.4798583984e+02 2.6842938348e-13 9.1976027497e-14 1.7645335598e-13
2.4804687500e+02 2.6773640914e-13 9.1737083425e-14 1.7599932571e-13
2.4810791016e+02 2.6704855299e-13 9.1497520847e-14 1.7555103215e-13
2.4816894531e+02 2.6636606956e-13 9.1257650149e-14 1.7510841942e-13
2.4822998047e+02 2.6568892218e-13 9.1017848675e-14 1.7467107350e-13
2.4829101562e+02 2.6501674240e-13 9.0778504832e-14 1.7423823757e-13
2.4835205078e+02 2.6434881369e-13 9.0539975433e-14 1.7380883826e-13
2.4841308594e+02 2.6368409730e-13 9.0302529753e-14 1.7338156754e-13
2.4847412109e+02 2.6302131921e-13 9.0066318038e-14 1.7295500117e-13
2.4853515625e+02 2.6235907400e-13 8.9831368415e-14 1.7252770559e-13
2.4859619141e+02 2.6169597082e-13 8.9597584782e-14 1.7209838604e-13
2.4865722656e+02 2.6103076981e-13 8.9364760437e-14 1.7166600937e-13
2.4871826172e+02 2.6036250402e-13 8.9132616563e-14 1.7122988746e-13
2.4877929688e+02 2.5969058214e-13 8.8900849434e-14 1.7078973271e-13
2.4884033203e+02 2.5901482537e-13 8.8669170906e-14 1.7034565446e-13
2.4890136719e+02 2.5833550566e-13 8.8437357363e-14 1.6989814829e-13
2.4896240234e+02 2.5765329328e-13 8.8205273546e-14 1.6944801973e-13
2.4902343750e+02 2.5696917280e-13 8.7972878051e-14 1.6899629475e-13
2.4908447266e+02 2.5628436387e-13 8.7740249962e-14 1.6854411391e-13
2.4914550781e+02 2.5560020821e-13 8.7507572357e-14 1.6809263586e-13
2.4920654297e+02 2.5491805962e-13 8.7275105986e-14 1.6764295364e-13
2.4926757812e+02 2.5423921225e-13 8.7043180709e-14 1.6719603154e-13
2.4932861328e+02 2.5356480749e-13 8.6812166582e-14 1.6675264091e-13
2.4938964844e+02 2.5289577364e-13 8.6582452085e-14 1.6631332155e-13
2.4945068359e+02 2.5223280385e-13 8.6354418563e-14 1.6587838529e-13
2.4951171875e+02 2.5157632981e-13 8.6128423053e-14 1.6544790676e-13
2.4957275391e+02 2.5092653845e-13 8.5904776900e-14 1.6502176155e-13
2.4963378906e+02 2.5028338057e-13 8.5683719037e-14 1.6459966153e-13
2.4969482422e+02 2.4964658949e-13 8.5465388621e-14 1.6418120087e-13
2.4975585938e+02 2.4901568647e-13 8.5249812044e-14 1.6376587442e-13
2.4981689453e+02 2.4839002018e-13 8.5036885819e-14 1.6335313436e-13
2.4987792969e+02 2.4776881404e-13 8.4826381900e-14 1.6294243214e-13
2.4993896484e+02 2.4715117259e-13 8.4617949095e-14 1.6253322349e-13
2.5000000000e+02 2.4653611853e-13 8.4411135184e-14 1.6212498334e-13
2.5006103516e+02 2.4592262932e-13 8.4205427742e-14 1.6171720158e-13
2.5012207031e+02 2.4530968690e-13 8.4000309161e-14 1.6130937774e-13
2.5018310547e+02 2.4469633669e-13 8.3795302802e-14 1.6090103389e-13
2.5024414062e+02 2.4408171248e-13 8.3590007175e-14 1.6049170530e-13
2.5030517578e+02 2.4346510240e-13 8.3384162773e-14 1.6008093962e-13
2.5036621094e+02 2.4284597386e-13 8.3177673052e-14 1.5966830081e-13
2.5042724609e+02 2.4222402336e-13 8.2970610903e-14 1.5925341246e-13
2.5048828125e+02 2.4159922821e-13 8.2763219053e-14 1.5883600916e-13
2.5054931641e+02 2.4097185522e-13 8.2555881596e-14 1.5841597363e-13
2.5061035156e+02 2.4034245864e-13 8.2349080400e-14 1.5799337824e-13
2.5067138672e+02 2.3971188506e-13 8.2143343913e-14 1.5756854115e-13
2.5073242188e+02 2.3908123623e-13 8.1939188952e-14 1.5714204727e-13
2.5079345703e+02 2.3845182144e-13 8.1737062527e-14 1.5671475891e-13
2.5085449219e+02 2.3782506499e-13 8.1537287014e-14 1.5628777797e-13
2.5091552734e+02 2.3720239217e-13 8.1340025029e-14 1.5586236714e-13
2.5097656250e+02 2.3658510831e-13 8.1145249441e-14 1.5543985887e-13
2.5103759766e+02 2.3597427436e-13 8.0952741823e-14 1.5502153253e-13
2.5109863281e+02 2.3537059538e-13 8.0762105888e-14 1.5460848949e-13
2.5115966797e+02 2.3477432446e-13 8.0572795321e-14 1.5420152914e-13
2.5122070312e+02 2.3418522080e-13 8.0384171081e-14 1.5380104972e-13
2.5128173828e+02 2.3360254476e-13 8.0195539810e-14 1.5340700495e-13
2.5134277344e+02 2.3302513166e-13 8.0006226514e-14 1.5301890514e-13
2.5140380859e+02 2.3245145963e-13 7.9815640001e-14 1.5263581963e-13
2.5146484375e+02 2.3187977308e-13 7.9623297397e-14 1.5225647568e-13
2.5152587891e+02 2.3130825298e-13 7.9428875977e-14 1.5187937700e-13
2.5158691406e+02 2.3073518490e-13 7.9232240938e-14 1.5150294396e-13
2.5164794922e+02 2.3015910765e-13 7.9033436348e-14 1.5112567130e-13
2.5170898438e+02 2.2957895306e-13 7.8832680047e-14 1.5074627301e-13
2.5177001953e+02 2.2899417117e-13 7.8630352617e-14 1.5036381855e-13
2.5183105469e+02 2.2840477334e-13 7.8426957838e-14 1.4997781551e-13
2.5189208984e+02 2.2781133264e-13 7.8223068713e-14 1.4958826393e-13
2.5195312500e+02 2.2721498599e-13 7.8019287229e-14 1.4919569876e-13
2.5201416016e+02 2.2661733210e-13 7.7816204891e-14 1.4880112721e-13
2.5207519531e+02 2.2602028406e-13 7.7614356552e-14 1.4840592751e-13
2.5213623047e+02 2.2542591132e-13 7.7414175316e-14 1.4801173601e-13
2.5219726562e+02 2.2483621512e-13 7.7215948175e-14 1.4762026695e-13
2.5225830078e+02 2.2425293397e-13 7.7019827801e-14 1.4723310617e-13
2.5231933594e+02 2.2367736159e-13 7.6825818253e-14 1.4685154334e-13
2.5238037109e+02 2.2311018991e-13 7.6633791755e-14 1.4647639816e-13
2.5244140625e+02 2.2255141069e-13 7.6443513598e-14 1.4610789709e-13
2.5250244141e+02 2.2200030184e-13 7.6254678589e-14 1.4574562325e-13
2.5256347656e+02 2.2145550333e-13 7.6066957924e-14 1.4538854541e-13
2.5262451172e+02 2.2091514609e-13 7.5880033233e-14 1.4503511286e-13
2.5268554688e+02 2.2037703735e-13 7.5693635101e-14 1.4468340225e-13
2.5274658203e+02 2.1983891534e-13 7.5507565690e-14 1.4433134965e-13
2.5280761719e+02 2.1929871342e-13 7.5321717631e-14 1.4397699579e-13
2.5286865234e+02 2.1875480314e-13 7.5136076917e-14 1.4361872622e-13
2.5292968750e+02 2.1820619308e-13 7.4950713333e-14 1.4325547974e-13
2.5299072266e+02 2.1765267586e-13 7.4765769867e-14 1.4288690600e-13
2.5305175781e+02 2.1709492517e-13 7.4581456623e-14 1.4251346855e-13
2.5311279297e+02 2.1653446020e-13 7.4398021933e-14 1.4213643827e-13
2.5317382812e+02 2.1597353530e-13 7.4215722331e-14 1.4175781297e-13
2.5323486328e+02 2.1541498476e-13 7.4034821455e-14 1.4138016331e-13
2.5329589844e+02 2.1486193606e-13 7.3855555964e-14 1.4100638010e-13
2.5335693359e+02 2.1431751797e-13 7.3678116519e-14 1.4063940145e-13
2.5341796875e+02 2.1378454435e-13 7.3502610512e-14 1.4028193384e-13
2.5347900391e+02 2.1326521744e-13 7.3329056311e-14 1.3993616113e-13
2.5354003906e+02 2.1276087082e-13 7.3157367704e-14 1.3960350311e-13
2.5360107422e+02 2.1227176578e-13 7.2987341731e-14 1.3928442405e-13
2.5366210938e+02 2.1179706171e-13 7.2818679283e-14 1.3897838243e-13
2.5372314453e+02 2.1133486684e-13 7.2650999294e-14 1.3868386755e-13
2.5378417969e+02 2.1088236010e-13 7.2483865678e-14 1.3839849442e-13
2.5384521484e+02 2.1043607491e-13 7.2316829209e-14 1.3811924570e-13
2.5390625000e+02 2.0999221919e-13 7.2149462696e-14 1.3784275649e-13
2.5396728516e+02 2.0954705682e-13 7.1981411688e-14 1.3756564513e-13
2.5402832031e+02 2.0909727479e-13 7.1812429035e-14 1.3728484576e-13
2.5408935547e+02 2.0864030424e-13 7.1642399256e-14 1.3699790498e-13
2.5415039062e+02 2.0817451239e-13 7.1471337029e-14 1.3670317536e-13
2.5421142578e+02 2.0769936399e-13 7.1299404320e-14 1.3639995967e-13
